uid,movement
U41029,1
U41039,1
U41051,1
U41047,1
U06101,2
U06109,13
U06107,12
U06103,1
U17031,1
U41005,1
U48113,1
U06115,2
U06113,7
U06111,14
U32003,6
U06095,17
U06097,11
U06099,12452
U06081,50
U32023,1
U32019,1
U06089,1
U06087,58
U06085,3699
U06083,8
U06071,8
U32005,1
U06077,277
U06079,9
U06073,9
U06075,23
U32031,6
U48141,1
U06001,230
U06005,3
U06007,4
U06009,10
U06013,85
U06019,255
U06017,7
U06021,1
U06023,1
U06029,15
U06039,78
U06037,95
U06031,8
U06035,1
U06033,1
U06041,10
U06043,128
U06045,2
U06059,16
U06057,2
U06055,4
U06053,45
U06051,1
U06069,439
U06065,6
U06067,65
U06061,8
C4811,1
C5915,2
C4806,1
U48029,1
U41067,1
U53033,2
U49035,2
U53011,1
U35001,1
U49049,1
M02004,4
M02001,1
M02002,2
U49011,1
U48201,1
U53053,1
U08031,1
U53063,1
U53061,1
U32510,1
U16001,1
U48439,1
M26030,1
U04013,6
U04019,1
M08037,1
