uid,movement
U21185,6
U47037,1
U17031,1
U21163,3
U21179,1
U21103,1
U21111,299
U21117,2
U21211,2
U21215,1
U21223,1
U39113,1
U21081,1
U21085,1
U21093,4
U21059,2
U21067,1
U21073,2
U21005,1
U21041,1
U21037,1
U21015,2
U21029,5
U21027,1
U18173,2
U39017,1
U18081,6
U18083,1
U18071,908
U18079,4
U18077,4
U18061,47
U18063,1
U39061,6
U18059,1
U18057,1
U18055,2
U39049,1
U18093,86
U39025,1
U18097,15
U18119,1
U18117,937
U18125,1
U18123,1
U18105,10
U18109,3
U18101,1
U18155,1
U18153,1
U18167,1
U18163,2
U18137,2
U18145,2
U18143,2843
U18147,1
U18005,8
U18019,323
U18013,2
U18029,1
U18027,2
U18021,1
U18025,17
U18037,4
U18031,1
U18047,1
U18043,595
