uid,movement
U37147,1
U37131,3
U37139,1
U37127,1
U37195,1
U37181,1
U37183,2
U37185,1
U51800,8
U51007,4
U51001,1
U51003,2
U51073,5
U51075,3
U51061,1
U51065,1
U51057,1
U51059,8
U51099,1
U51097,1
U51095,15
U51093,6
U51085,19
U51087,276
U51081,3
U51083,1
U51033,2
U51031,1
U51025,4
U51029,1
U51830,3
U51013,1
U51053,46
U51810,12
U51049,1
U51047,1
U51041,1796
U51036,4
U24510,1
U11001,2
U51127,5
U51117,2
U51115,1
U51111,2
U51119,1
U51101,3
U51103,1
U51109,2
U42101,1
U51199,6
U51193,1
U51181,2
U51183,8
U51177,4
U51179,2
U51175,5
U51159,1
U51153,4
U51147,2
U51145,6
U51149,1145
U51135,5
U51137,1
U51680,1
U51670,1622
U51650,13
U51630,1
U51620,2
U37073,1
U37077,1
U37063,1
U37065,1
U37069,1
U37091,2
U37083,3
U37081,1
U51700,29
U51710,13
U51735,1
U51740,8
U51760,91
U24017,2
U24009,1
U24031,2
U24037,2
U24033,4
U24003,1
U24005,1
U51510,1
U51595,2
U51570,2652
U51540,1
U51550,8
