uid,movement
U12033,7
U28001,1
U28007,1
U12091,1
U28005,1
U28029,13
U28023,71
U28021,1
U28039,27
U28035,970
U28031,1150
U28049,21
U28047,55
U28045,4
U28041,47
U28051,1
U28059,15
U28061,681
U28065,62
U28069,2
U28077,28
U28079,7
U28073,214
U28075,90
U28089,17
U28087,1
U28085,16
U28083,1
U28091,80
U28099,12
U13121,1
U12113,2
U28113,15
U28111,96
U28129,112
U28127,74
U28121,79
U28123,47
U28103,1
U28105,1
U28109,45
U28101,51
U28153,543
U28151,1
U28159,1
U28163,1
U28131,27
U28149,2
U28147,13
U13067,1
U48201,1
U22103,13
U22117,24
U22109,1
U22105,6
U01125,2
U01117,1
U01119,1
U01131,1
U01129,33
U01101,2
U22005,1
U22063,2
U22055,1
U22057,1
U22051,5
U22037,1
U22033,7
U22091,1
U22095,1
U22097,1
U22089,1
U22087,2
U22071,17
U22073,1
U22079,1
U01073,3
U01097,63
U01099,1
U01091,2
U01025,10
U01023,24
U01047,1
U01053,1
U01003,7
U47157,2
