uid,movement
U17031,1
U48121,2
U48113,7
U29145,3
U29165,1
U29119,1
U29109,1
U48181,1
U29077,4
U29095,6
U29097,5
U29217,1
U29209,1
U40027,12
U40031,2
U40039,1
U40035,8
U40037,41
U40041,8
U40001,1
U40015,1
U40017,4
U40019,1
U40021,4
U40073,1
U40071,1424
U40079,1
U40087,1
U40081,13
U40083,11
U40047,18
U40049,1
U40051,1
U40053,2
U40061,1
U40063,1
U48085,3
U29189,1
U29009,1
U48201,1
U29047,1
U29043,1
U29037,1
U29021,1
U20001,1
U20091,7
U20099,8
U20021,2
U20015,16
U20019,191
U20011,1
U20045,2
U20037,2
U20035,29
U20061,1
U20059,1
U31055,1
U20049,2
U20079,2
U20073,2
U05015,1
U05007,6
U20103,1
U20111,1
U20113,1
U20121,1
U05033,2
U05051,1
U48485,1
U48439,3
U20161,1
U20155,2
U20133,4
U20125,20
U20191,9
U20173,39
U20177,3
U20169,1
U20205,4
U20209,2
U40097,17
U40091,1
U47157,1
U40145,27
U40147,4016
U40143,2631
U40137,1
U40135,2
U40133,2
U40131,65
U40123,1
U40125,4
U05131,3
U05119,1
U05143,5
U40111,15
U40115,8
U40117,3372
U40119,48
U40121,2
U40103,9
U40101,17
U40107,3
U40105,11
U40109,100
