uid,movement
U17031,1
U51003,1
U51069,286
U51061,16
U51059,204
U51085,1
U51087,1
U51013,22
U51840,129
U51015,1
U51810,1
U51047,1
U51041,1
U51043,73
U34039,1
U34033,1
U34031,1
U34035,1
U34029,1
U34025,1
U34027,1
U34021,1
U34023,2
U34017,1
U34015,2
U34013,2
U34011,1
U54003,5979
U34007,2
U24510,32
U42077,2
U42079,2
U42075,3
U42071,11
U42069,1
U42089,1
U42087,2
U42081,1
U42095,1
U42097,2
U42099,5
U42091,6
U42033,1
U42035,1
U11001,56
U42029,7
U42027,3
U34001,1
U34005,2
U34003,1
U42045,5
U42043,8
U42041,92
U42037,1
U42051,3
U42055,2945
U42057,87
U42063,2
U42061,14
U42067,1
U42065,1
U42119,1
U42109,1
U42107,2
U42111,3
U51107,483
U42129,7
U42125,2
U42133,53
U42101,9
U51187,12
U51177,2
U51179,2
U51171,2
U51165,1
U51153,18
U51137,1
U51139,1
U51685,2
U51683,5
U51660,1
U42021,5
U42019,1
U42017,3
U42013,7
U42011,5
U42009,84
U42007,1
U42005,1
U42003,13
U42001,357
U39153,1
U39155,1
U39151,1
U54037,1754
U51600,6
U54027,10
U54031,1
U36119,1
U10003,7
U10001,1
U10005,1
U54077,1
U51610,3
U54061,1
U54065,216
U54049,1
U36103,1
U54057,3
U36081,2
U36085,1
U36061,2
U36059,1
U36047,4
U51700,1
U36029,1
U36005,1
C3520,1
U26163,1
U51760,1
U24021,1814
U24023,1
U24025,6
U24027,86
U24013,305
U24017,3
U24015,2
U24009,1
U24041,1
U24045,1
U24031,799
U24037,1
U24035,1
U24033,31
U24003,14
U24005,57
U24001,37
U39099,1
U39049,1
U39035,1
U51510,7
U09001,1
U51540,1
