uid,movement
U37153,1
U37151,4
U37157,2
U37155,1
U37159,16
U37149,42
U37135,1
U37119,158
U37121,64
U37123,1
U37125,1
U37199,43
U37193,77
U47037,1
U37197,5
U21195,1
U47019,75
U37189,114
U37183,4
U47029,2
U47025,1
U47009,2
U37179,7
U37175,2
U37173,1
U37171,5
U37167,3
U37169,2
U47001,1
U37161,1125
U13245,2
U13257,1
U21111,1
U21133,1
U51077,2
U47065,1
U47063,2
U51067,1
U47073,3
U51059,1
U51089,1
U47059,5
U47057,1
U37105,1
U37101,1
U51027,1
U37115,9
U37111,1415
U37113,1
U51019,1
U37109,202
U51051,1
U47089,2
U47091,10
U47093,7
U51035,1
U13147,1
U13139,1
U13121,2
U13117,1
U13135,3
U13137,1
U51121,2
U51105,1
U51191,4
U51197,1
U51195,2
U51185,2
U51173,2
U51169,2
U51167,2
U51161,1
U51155,1
U51141,1
U51143,1
U13089,3
U13057,1
U13059,1
U42003,1
U13073,1
U13067,2
U13063,1
U54039,1
U54047,1
U54081,1
U54055,1
U37051,2
U37059,4
U37057,9
U37045,495
U21095,1
U37071,340
U21067,1
U37063,2
U37067,16
U21071,1
U37011,425
U37009,14
U37005,2
U37007,1
U37001,2
U37003,125
U37037,1
U37035,1330
U37025,14
U37027,6083
U37021,149
U37097,116
U37099,2
U37089,45
U37087,4
U37085,1
U37081,12
U51770,1
U45001,1
U45003,1
U45015,1
U45007,6
U45019,1
U45025,1
U45021,31
U45023,2
U45031,1
U45039,1
U45041,1
U45045,36
U45047,2
U39061,1
U45051,1
U45055,1
U45059,3
U45057,3
U45063,3
U45079,6
U45077,7
U39049,1
U45075,1
U45073,2
U45071,1
U45087,2
U45083,90
U45085,1
U45091,26
U51520,2
U51590,1
U47155,3
U47171,19
U47179,47
U47163,21
