uid,movement
05013,1
05019,2
05027,9
05039,1
05051,1
05057,5
05059,1
05061,2
05069,1
05073,4
05081,5
05091,27
05099,2
05103,4
05109,1
05113,2
05119,2
05125,1
05131,1
05133,3
05139,6
22011,1
22013,6
22015,157
22017,1691
22019,1
22021,1
22027,6
22031,32
22033,1
22043,2
22049,2
22061,8
22067,1
22069,8
22073,13
22079,2
22081,4
22085,7
22111,3
22115,6
22119,24
22127,3
28049,1
40013,1
40023,2
40079,1
40089,5
40109,1
40127,1
40143,1
47157,1
48001,14
48005,18
48027,1
48029,1
48037,46
48041,1
48063,16
48067,75
48073,19
48085,33
48113,76
48119,1
48121,6
48139,2
48147,3
48157,1
48159,4
48161,2
48167,1
48181,2
48183,5276
48199,1
48201,13
48213,20
48223,11
48225,4
48231,13
48241,3
48245,1
48251,1
48257,10
48277,9
48289,1
48291,1
48309,1
48315,1539
48339,4
48343,25
48347,26
48349,4
48351,1
48361,1
48365,380
48373,4
48379,3
48387,4
48397,5
48401,101
48403,3
48405,3
48419,20
48423,173
48439,14
48449,21
48453,1
48455,2
48457,2
48459,99
48467,14
48471,1
48491,1
48499,23
