uid,movement
04005,1
04013,5
04015,1
04017,1
04019,1
04025,1
06037,2
06059,1
06065,1
06071,1
06073,1
08001,3
08003,6
08005,5
08007,8
08013,33
08015,27
08019,7
08021,3
08029,443
08031,18
08033,6
08035,9
08037,106
08041,11
08043,27
08045,297
08047,3
08049,10
08051,58
08053,2
08057,1
08059,120
08065,16
08067,52
08069,11
08079,1
08081,28
08083,45
08085,349
08091,17
08093,11
08097,55
08101,2
08103,29
08105,9
08107,20
08109,5
08111,2
08113,31
08117,23
08119,3
08123,1
32003,3
35001,2
35031,1
35039,1
35043,1
35045,52
35049,1
49005,1
49007,28
49009,1
49011,2
49013,13
49015,16
49019,44
49035,14
49037,23
49039,15
49041,2
49043,3
49047,80
49049,26
49051,8
49055,2
49057,2
56021,1
56037,3
56041,1
