uid,movement
01001,1
01003,10
01007,1
01013,1
01015,1
01023,1
01025,2
01031,1
01035,1
01039,1
01047,1
01051,1
01053,2
01055,1
01065,1
01069,1
01073,6
01077,1
01081,1
01089,1
01091,1
01097,41
01099,1
01101,3
01103,1
01107,1
01117,1
01119,1
01121,1
01125,4
01127,1
01129,1
01131,1
05001,1
05003,1
05011,1
05017,1
05027,1
05041,1
05043,1
05045,1
05051,1
05069,2
05085,1
05091,1
05103,1
05107,1
05119,3
05125,1
05131,1
05139,2
12005,2
12011,1
12031,1
12033,16
12057,1
12073,1
12086,1
12091,6
12095,1
12103,1
12113,5
12131,1
13063,1
13067,1
13089,1
13121,2
13135,1
13215,1
17031,1
22001,12
22003,4
22005,12631
22007,84
22009,12
22011,3
22013,1
22015,4
22017,9
22019,15
22021,1
22023,1
22025,2
22027,1
22029,5
22031,1
22033,5737
22035,1
22037,92
22039,7
22041,3
22043,2
22045,20
22047,128
22049,1
22051,191
22053,5
22055,59
22057,68
22059,2
22061,3
22065,2
22067,2
22069,3
22071,640
22073,11
22075,5
22077,20
22079,21
22081,1
22083,2
22085,2
22087,17
22089,158
22091,50
22093,97
22095,222
22097,52
22099,41
22101,38
22103,492
22105,5659
22107,1
22109,55
22111,1
22113,10
22115,5
22117,90
22119,2
22121,89
22123,1
22125,29
22127,2
28001,12
28005,26
28007,1
28011,2
28015,1
28017,1
28021,2
28023,1
28025,1
28027,1
28029,6
28031,4
28033,1
28035,15
28037,5
28039,2
28041,2
28043,1
28045,27
28047,43
28049,34
28051,1
28053,1
28059,20
28061,2
28063,2
28065,4
28067,10
28069,1
28071,1
28073,10
28075,5
28077,4
28079,2
28081,1
28083,2
28085,11
28087,2
28089,7
28091,14
28095,1
28097,1
28099,2
28101,2
28103,1
28105,2
28107,1
28109,32
28111,2
28113,35
28115,1
28121,14
28123,3
28127,5
28129,2
28131,3
28133,2
28135,1
28147,12
28149,6
28151,4
28153,2
28157,8
28159,1
28163,2
29189,1
40109,1
40143,1
47037,1
47157,6
48001,1
48005,3
48027,1
48029,2
48037,1
48039,3
48041,1
48067,1
48071,1
48073,1
48085,2
48113,9
48121,1
48139,1
48157,3
48167,7
48183,3
48199,2
48201,59
48203,2
48213,1
48215,1
48241,2
48245,13
48291,2
48309,1
48339,4
48347,2
48351,1
48355,1
48361,5
48365,1
48373,1
48401,1
48403,1
48407,1
48419,1
48423,2
48439,4
48453,2
48457,1
48471,1
48491,1
