uid,movement
17031,12
17043,1
17097,3
17197,1
18003,2
18039,1
18089,1
18097,1
18141,1
26005,1
26007,1
26009,1
26011,45
26015,3
26017,5917
26021,1
26023,1
26025,3
26035,89
26037,82
26039,3
26045,12
26049,285
26051,309
26055,4
26057,396
26059,1
26063,4
26065,80
26067,26
26069,1
26073,1100
26075,7
26077,3
26079,2
26081,106
26085,2
26087,33
26091,1
26093,20
26099,27
26107,79
26113,6
26115,2
26117,140
26121,2
26123,17
26125,90
26129,33
26133,23
26135,1
26137,1
26139,3
26143,36
26145,1040
26147,7
26149,1
26151,2
26155,78
26157,98
26159,1
26161,9
26163,38
26165,4
36029,1
39035,5
39049,1
39085,1
39093,1
39095,4
39153,1
39173,1
42003,1
55009,1
55059,1
55071,1
55079,7
55089,1
55101,1
55117,1
55133,1
