uid,movement
09001,1
09003,1
09009,1
10001,1
10003,31
10005,1
11001,6
17031,1
24003,7
24005,63
24013,19
24015,11
24021,5
24025,54
24027,6
24031,14
24033,7
24035,1
24043,2
24510,20
25017,1
25027,1
26163,1
34001,2
34003,4
34005,5
34007,10
34011,2
34013,5
34015,6
34017,3
34019,3
34021,6
34023,7
34025,3
34027,5
34029,3
34031,2
34033,2
34035,4
34037,1
34039,3
34041,2
36005,3
36007,1
36029,1
36047,9
36055,1
36059,3
36061,5
36067,1
36071,1
36081,6
36085,2
36087,1
36103,2
36119,2
39035,1
42001,26
42003,2
42011,733
42013,2
42015,1
42017,31
42021,1
42025,16
42027,3
42029,210
42033,1
42035,1
42037,25
42041,138
42043,14979
42045,58
42055,6
42061,1
42067,7
42069,4
42071,3997
42077,106
42079,46
42081,3
42087,6
42089,4
42091,142
42093,7
42095,19
42097,78
42099,32
42101,59
42103,1
42107,478
42109,29
42119,12
42129,1
42131,1
42133,425
51013,2
51059,7
51107,1
51153,1
51510,1
54003,1
