uid,movement
17031,2
18001,593
18003,161
18009,20
18017,1
18033,2
18035,33
18039,1
18041,1
18053,12
18057,3
18059,1
18065,3
18067,2
18069,8
18075,2340
18085,1
18087,1
18095,6
18097,5
18103,1
18113,2
18135,48
18141,1
18151,1
18169,2
18177,14
18179,42
18183,2
26059,1
26125,1
26161,1
26163,3
39003,285
39011,1872
39017,10
39021,7
39023,8
39025,1
39027,1
39033,1
39035,1
39037,243
39039,6
39041,2
39049,8
39051,1
39057,6
39061,9
39063,5
39065,6
39069,2
39091,11
39095,2
39097,1
39101,2
39109,110
39113,54
39125,18
39135,6
39137,28
39147,1
39149,347
39159,2
39161,331
39165,3
39171,1
39173,3
39175,1
