uid,movement
13001,2
13005,1
13009,4
13017,1
13021,3
13023,1
13029,3
13031,163
13033,37
13043,709
13051,5
13059,1
13069,1
13073,7
13089,1
13091,3
13103,6
13109,15
13121,1
13125,1
13127,1
13135,1
13141,1
13153,3
13161,2
13163,91
13165,168
13167,243
13169,1
13175,48
13179,3
13183,1
13189,2
13209,119
13235,1
13237,1
13245,62
13251,9
13267,15
13271,2
13279,232
13283,290
13289,1
13301,1
13303,17
13305,1
13309,3
13319,5
45003,6
45005,1
45011,2
45013,2
45019,1
45035,1
45049,1
45053,1
45063,2
45075,1
45079,1
