uid,movement
17031,3
17043,1
17201,1
19009,1
19013,1
19015,1
19021,15
19025,3
19027,5
19029,1
19033,3
19035,22
19041,21
19047,7
19049,1
19059,31
19063,8
19073,2
19077,1
19079,1
19081,2
19085,4
19091,3
19093,6
19103,1
19109,7
19113,1
19119,138
19133,5
19141,36
19143,25
19147,6
19149,65
19151,4
19153,5
19155,7
19161,6
19163,1
19165,3
19167,221
19169,2
19187,8
19189,2
19193,102
19195,1
19197,2
20091,1
20173,1
20177,1
20209,1
27003,4
27009,1
27011,3
27013,19
27015,18
27019,7
27023,8
27027,1
27033,22
27037,8
27041,3
27043,5
27047,3
27049,1
27051,1
27053,44
27063,22
27067,15
27073,7
27079,5
27081,26
27083,75
27085,9
27091,13
27093,5
27097,1
27099,1
27101,38
27103,11
27105,122
27109,1
27111,2
27117,106
27121,3
27123,9
27127,23
27129,10
27131,3
27133,218
27137,1
27139,6
27141,2
27143,5
27145,13
27147,2
27149,3
27151,6
27153,1
27155,1
27161,3
27163,2
27165,8
27171,7
27173,19
29047,1
29095,2
29189,1
31003,4
31011,1
31015,1
31021,4
31023,1
31025,1
31027,21
31037,3
31039,5
31043,32
31051,13
31053,10
31055,63
31079,1
31089,5
31107,13
31109,5
31119,16
31139,6
31141,7
31153,8
31155,2
31167,3
31173,5
31177,4
31179,8
38017,1
38077,1
46003,5
46005,25
46009,17
46011,252
46013,8
46015,3
46017,1
46023,8
46025,5
46027,71
46029,33
46035,62
46037,3
46039,10
46043,7
46049,1
46051,6
46053,2
46057,12
46059,2
46061,25
46065,3
46067,40
46073,3
46077,21
46079,161
46083,444
46085,1
46087,91
46091,1
46097,29
46101,164
46109,4
46111,8
46115,4
46123,1
46125,114
46127,48
46135,98
55025,1
55035,1
55063,1
55079,1
55109,1
55133,1
