uid,movement
04001,36
04003,12
04005,7
04007,6
04009,4
04011,3
04013,45
04015,1
04017,25
04019,21
04021,12
04023,1
04025,5
04027,1
06037,4
06059,2
06065,4
06071,4
06073,3
08001,2
08003,4
08005,4
08007,3
08013,2
08015,1
08021,3
08023,1
08029,2
08031,4
08035,5
08041,22
08043,4
08051,1
08055,1
08059,5
08067,14
08069,1
08071,2
08077,4
08083,3
08085,3
08089,2
08093,1
08097,1
08101,12
08105,4
08109,1
08113,1
08119,1
08123,1
20173,1
32003,5
35001,12846
35003,3
35005,29
35006,42
35007,5
35009,13
35011,2
35013,70
35015,7
35017,11
35019,4
35023,1
35025,7
35027,18
35028,21
35029,8
35031,78
35033,4
35035,36
35037,3
35039,35
35041,5
35043,174
35045,75
35047,24
35049,176
35051,12
35053,43
35055,22
35057,38
35059,1
40109,1
40139,1
48003,1
48017,1
48029,1
48069,1
48111,1
48113,2
48115,1
48117,2
48121,1
48135,4
48141,124
48165,1
48189,3
48201,1
48205,1
48219,2
48233,1
48279,2
48303,13
48329,3
48341,1
48369,1
48375,8
48381,8
48389,1
48437,1
48439,2
48441,1
48445,1
48451,1
48453,1
48475,1
48485,1
48501,1
49011,1
49035,3
49037,1
49049,2
49053,1
