uid,movement
21071,6
21051,1
21095,3
21119,3
21115,1
21153,1
21159,1
21121,1
21133,10
21131,1
21193,2
21195,33
45083,1
45045,1
47019,20
47091,11
47093,2
47089,1
47073,7
47063,2
47059,5
47057,1
47029,1
47025,1
51173,34
51161,1
51169,17
51191,2684
51197,4
51195,201
51185,37
51121,2
51155,2
47155,1
47179,27
47171,2
47163,314
21019,1
21013,1
21025,1
51105,3
37097,1
37089,1
37087,1
37081,1
37071,1
37067,2
37005,1
37009,8
37003,1
37011,2
51021,1
51027,214
51035,1
37045,1
51051,267
37027,4
37023,3
37021,4
51077,4
51071,1
37035,2
37193,4
37197,1
37199,1
37189,9
37109,1
37119,2
37115,1
37111,1
37121,1
51720,15
37159,1
37161,1
37171,2
54109,4
54099,1
54081,5
54047,16
54045,4
54043,1
54039,3
54055,6
54059,5
54005,1
54011,1
54019,1
51520,200
