uid,movement
16005,18
16007,3
16001,7
29510,5
01073,1
19103,2
01097,1
19109,1
19113,4
19111,1
19117,1
01089,1
19119,2
19141,2
19145,3
19143,1
55025,4
19149,5
55027,1
19147,1
55031,1
19151,1
19153,27
55035,1
19155,17
32023,1
55033,1
19157,1
55039,1
19159,1
32031,3
19129,3
55009,1
19127,2
55005,1
19125,2
19123,1
19121,1
32033,1
55017,1
19137,2
19139,1
19133,2
19189,1
19187,3
19181,3
19193,21
19197,1
19169,5
19167,6
19165,2
19163,3
19161,2
32003,56
19179,2
19173,1
19175,1
32007,3
19171,1
21111,1
19093,1
19091,1
25017,1
19099,2
19081,1
19083,1
19085,3
26163,3
16083,5
26161,1
16081,2
16071,1
16077,1
16067,2
16065,6
16051,3
16053,2
16055,1
26139,1
16043,2
16041,4
16047,1
26121,1
26125,2
16031,3
16039,2
16029,2
16027,3
16013,2
16011,8
16019,21
36103,1
36119,1
24031,1
24033,1
19009,1
19007,1
19003,1
19001,1
19015,2
24005,1
19017,1
19011,1
19013,3
11001,1
19025,1
19023,1
19029,2
19027,3
19021,2
19033,3
19035,2
19039,1
08077,224
19041,2
08079,2
19049,4
08071,34
19047,3
08073,24
19045,1
08075,68
08089,51
19053,1
08083,34
19059,2
08081,27
08087,531
08085,61
19057,1
19061,2
08099,34
19063,1
19069,1
08095,13
19067,1
08097,36
08091,8
08093,47
19071,2
19073,1
19075,1
19077,1
19079,1
06025,2
06029,5
06013,3
06017,1
06019,5
06047,1
06041,1
06037,48
06039,1
08125,30
08121,28
08123,3000
08117,75
08115,7
08113,11
08111,1
08119,69
06001,4
06007,1
06099,1
06097,1
06095,1
08109,14
08107,48
08101,393
08105,27
08103,13
06061,1
06065,19
06067,4
06059,17
06053,1
06081,2
06083,1
06085,5
06087,1
06073,23
06071,27
06077,2
06075,2
06079,1
40149,3
40147,7
40145,5
40143,64
40141,2
40137,5
40139,31
40133,3
40135,2
40131,7
40127,1
40125,8
40129,2
40123,3
40121,3
40115,3
40117,3
40119,13
40111,4
40113,7
27161,1
27165,1
27163,4
27169,1
27171,3
27173,1
36005,1
27147,1
27145,6
27143,1
27141,2
27149,1
40151,6
40153,14
27151,1
27153,1
47093,1
36047,2
36029,1
36081,1
36059,1
47037,1
36055,1
36061,1
08021,17
08023,8
08025,17
08027,9
08029,59
08019,53
08013,1867
08011,14
08017,6
08015,42
08009,10
08005,62010
08007,18
08003,34
08067,72
08069,913
08061,4
08063,24
08065,23
08057,4
08055,19
08059,4907
08053,2
08051,32
08049,40
17195,1
08045,96
08047,27
24510,1
08041,2430
08043,137
17197,2
08039,376
08037,110
08035,2340
08033,3
08031,18234
17177,1
17179,1
27139,3
27137,2
27133,2
27131,2
17163,3
17167,2
27127,1
27129,1
17161,3
27123,11
27121,1
27117,1
27119,1
27111,3
17141,1
17143,2
27105,3
27109,3
27101,1
27103,2
17137,1
40101,6
40103,3
40105,1
40107,1
40109,117
30111,27
17115,1
17113,1
17111,2
17119,3
17117,1
17109,1
27061,1
46065,10
46067,3
46061,1
40003,3
46063,1
40001,1
40007,8
27067,3
40005,1
27063,1
40009,7
09001,1
46069,1
46055,2
27073,1
46053,4
46051,1
27079,1
46059,1
46057,1
46083,5
40025,6
46085,3
40023,1
27083,3
46087,1
40021,3
27081,1
27085,2
46081,28
40027,30
40011,4
46073,1
40013,2
27091,2
46071,4
27093,1
46077,1
46075,1
40019,4
27097,1
27099,1
40015,7
40017,20
46079,2
31093,7
27025,1
31095,5
40049,3
27023,1
27021,1
31091,2
40043,3
40041,3
40047,17
40045,4
31097,1
27027,3
31099,10
27035,1
31085,2
40037,8
27037,8
31083,6
40039,9
31081,9
27033,1
46099,29
46097,1
40031,19
46095,2
40033,1
46093,23
40035,1
31089,11
31087,7
27043,1
27041,2
27047,2
40069,1
40067,1
40065,7
40063,1
40061,1
27049,1
27053,28
40059,4
27059,1
40055,2
40057,1
40051,7
40053,2
40081,5
40083,7
40085,1
40087,4
40089,1
40071,12
40075,2
40073,4
40079,2
40077,1
46005,4
46003,2
46009,4
46007,6
40093,4
40091,2
40099,1
40097,3
40095,1
38029,1
46029,4
46027,4
47157,6
46025,1
46023,6
38021,1
46017,1
38017,7
46019,8
46013,5
46015,3
38011,1
46011,4
38015,8
46049,1
46047,13
38001,1
46041,2
38003,1
46045,1
46043,2
46035,6
46037,1
46039,1
46031,1
46033,11
38057,1
38059,4
38053,1
38055,1
38051,1
30031,8
30043,1
30049,2
38035,2
38037,1
30057,1
31103,1
31101,21
31109,95
31107,6
31105,13
38041,1
31113,1
30067,2
31115,1
30065,1
30063,2
31111,73
31117,1
31119,23
38093,2
17077,1
30075,1
17073,1
30083,1
30081,1
30087,2
30085,1
30093,2
30095,2
38077,1
17097,2
17099,1
18141,1
30097,1
17095,1
38085,1
38089,4
17089,3
31163,4
31165,3
18163,1
31167,3
31169,5
17037,1
17031,22
31161,13
31177,5
31175,6
31179,3
31173,2
31171,1
27019,3
31185,11
17057,1
27015,2
31181,5
27013,3
31183,1
27011,1
27009,1
27005,1
27007,1
17043,5
27003,6
31127,2
31129,5
31121,8
29217,2
31123,13
31125,4
29213,1
31139,5
30009,3
31133,1
29209,1
31131,5
30001,1
31137,16
30003,4
31135,8
31149,2
30017,3
31145,24
30013,4
31147,2
30011,1
31141,21
31143,4
17019,1
17001,1
30027,1
30029,1
30023,1
31159,10
30025,1
31157,94
31155,7
30021,1
31153,32
31151,9
29225,1
20041,11
29025,1
29027,1
29021,12
29029,1
20047,5
20049,1
20043,1
20045,16
29031,1
29039,1
29037,8
29033,1
20039,7
20037,4
20035,9
20033,2
20031,2
20061,10
20063,6
28049,1
29001,1
29003,2
29005,1
29007,1
29009,2
20065,5
20067,15
20069,10
46135,7
46137,2
20051,41
29013,2
29011,1
28033,1
29015,1
29019,4
20055,75
20053,6
20059,4
20057,47
46111,1
20003,1
46113,21
20005,3
46115,2
46117,2
20001,2
46119,1
20007,5
20009,35
41039,1
46121,12
46125,2
46123,7
46129,2
46127,3
13121,1
41005,1
20021,2
20023,8
20025,3
20027,6
20029,9
