uid,movement
01073,1
47157,13
28051,24
28055,1
28053,27
22123,2
28049,17
28043,20
28033,5
28025,1
28027,42
28011,399
28015,17
28013,3
28019,2
28017,1
28007,6
28097,8
28099,1
28093,1
28089,16
28083,1225
28081,1
28079,3
28071,6
22083,1
22073,1
22067,3
22065,1
22035,3
05069,8
05077,2
05079,4
05041,28
05043,7
05035,1
05001,7
05003,6
05011,1
05017,14
05085,1
05095,1
28123,1
28125,5
28121,4
28119,8
28115,1
28149,6
28143,3
28145,1
28137,4
28135,32
28163,14
28161,7
28159,1
28155,2
28151,254
05119,2
05107,16
05123,1
28107,15
28105,2
