uid,movement
19109,3
19119,1810
19141,21
19143,14
19149,63
19147,3
19151,2
19153,5
19155,5
19129,1
19133,4
19189,1
19187,3
19193,90
19197,1
19169,2
19167,146
19165,2
19161,4
19093,3
19091,1
19081,1
19085,3
19015,1
19025,2
19029,1
19027,3
19021,9
19033,1
19035,15
19041,9
19049,1
19047,4
19059,9
19063,3
19073,1
19079,1
27161,1
27165,3
27163,1
27171,1
27173,3
27147,1
27145,2
27143,1
27151,1
27139,2
27133,34
27131,1
27127,5
27129,2
27123,3
27117,15
27105,36
27109,1
27101,10
27103,2
46067,18
46061,4
27067,2
27063,5
27073,1
46053,1
46051,1
27079,1
46057,2
27083,10
46087,16
27081,3
27085,1
46073,1
27091,5
27093,1
46077,3
46079,18
27023,2
27037,2
27033,5
46099,3898
46097,3
31089,2
27043,1
27047,1
27053,11
46005,4
46003,1
46009,9
46029,5
46027,77
46025,1
46023,3
46013,1
46015,1
46011,18
46043,2
46035,11
46039,1
31109,7
31107,7
31119,10
31167,2
17031,1
31177,3
31179,6
31173,4
27019,2
27015,5
27013,3
27003,1
31139,4
31141,5
31159,1
31155,1
31153,6
46135,67
46111,1
46115,1
46125,2525
46127,48
46101,15
29095,1
31037,2
31039,4
31025,1
31027,20
31021,3
31023,1
31011,1
31015,1
31003,2
31079,1
31051,12
31055,43
31053,8
31043,26
20091,1
