uid,movement
16005,8
16007,1
16001,5
29510,1
19113,1
19145,1
55025,1
19149,1
19153,4
19155,4
32031,1
19129,1
19187,1
19193,5
19169,1
19167,1
19163,1
32003,26
32007,2
19085,1
26163,1
16083,3
16081,1
16077,1
16067,1
16065,3
16051,2
16053,1
16043,1
16041,1
16047,1
16031,2
16039,1
16029,1
16027,1
16013,1
16011,4
16019,9
19013,1
19027,1
19021,1
08077,60
19049,1
08071,7
19047,1
08073,4
08075,13
08089,11
08083,10
08081,7
08087,29
08085,16
08099,6
08095,2
08097,10
08091,2
08093,16
06025,1
06029,2
06013,1
06019,2
06037,17
08125,5
08121,3
08123,318
08117,79
08115,1
08113,3
08119,21
06001,1
06099,1
08109,3
08107,20
08101,85
08105,6
08103,3
06065,6
06067,2
06059,6
06081,1
06085,2
06073,8
06071,11
06077,1
40149,1
40147,1
40145,1
40143,12
40137,1
40139,6
40131,1
40125,2
40123,1
40117,1
40119,3
40111,1
40113,1
27163,1
27171,1
27145,1
40151,1
40153,2
08021,4
08023,2
08025,3
08027,2
08029,15
08019,960
08011,3
08017,1
08015,11
08009,2
08005,657
08007,4
08001,992
08003,8
08067,19
08069,1013
08061,1
08063,4
08065,8
08057,3
08055,4
08059,4113
08051,9
08049,60
08045,28
08047,513
08041,425
08043,31
08039,20
08037,45
08035,362
08033,1
08031,19658
27139,1
27123,2
27111,1
27105,1
27109,1
40101,1
40103,1
40109,23
30111,11
46065,2
46067,1
40007,1
40009,1
46053,1
46083,1
40025,1
27083,1
46081,7
40027,6
40011,1
46071,1
40019,1
40015,1
40017,4
46079,1
31093,1
31095,1
40049,1
40047,3
31099,2
40037,2
27037,2
31083,1
40039,2
31081,1
46099,7
40031,4
46093,5
31089,1
31087,1
40065,1
27053,6
40051,2
40081,1
40083,1
40087,1
40071,2
40073,1
46005,1
46009,1
46007,1
40093,1
46029,1
46027,1
47157,1
46023,1
38017,1
46019,2
46013,1
46015,1
46011,1
38015,3
46047,3
46041,1
46035,1
46033,3
38059,1
30031,4
30049,1
38035,1
31101,4
31109,17
31107,1
31105,3
30067,1
30063,1
31111,14
31119,3
38093,1
30081,1
30087,1
30093,1
30095,1
38089,1
31163,1
31165,1
31167,1
31169,1
17031,4
31161,3
31177,1
31175,1
31179,1
27019,1
31185,1
27013,1
17043,1
27003,1
31129,1
31121,1
31123,3
31139,1
30009,1
31131,1
31137,3
30003,1
31135,2
30017,1
31145,4
30013,2
31141,3
31143,1
31159,1
31157,21
31155,1
31153,6
31151,1
20041,2
29021,2
20045,3
29037,1
20039,1
20037,1
20035,2
20061,2
20063,1
20065,1
20067,3
20069,2
46135,1
20051,6
29019,1
20055,14
20053,1
20059,1
20057,7
46113,5
20005,1
20009,3
46121,2
46125,1
46123,1
46127,1
20023,2
20027,1
20029,1
20015,3
46103,28
29095,11
29097,1
29077,2
29047,4
31037,1
31035,1
31033,6
31031,2
31039,1
31025,1
31027,1
31023,1
31029,2
31011,1
31013,6
31019,10
48279,1
31017,1
31001,4
31003,1
31007,1
31073,1
48381,10
48251,1
31079,6
31061,1
31063,1
38101,1
48375,13
31069,1
31065,2
31067,2
48233,3
48367,1
48369,1
31055,24
31053,2
31059,1
31057,1
31041,4
48357,1
31043,1
31045,4
31047,8
31049,1
48219,1
48341,3
48227,1
48329,2
48205,1
48201,3
48303,13
48309,1
20181,3
20183,1
20185,1
20187,1
20189,2
20173,32
20171,2
20177,7
20175,6
20179,1
29147,1
29145,1
20161,4
20167,1
20169,5
20163,2
20165,1
20151,1
20159,1
20157,1
20155,6
20153,1
20149,1
20141,1
20143,1
20145,1
20147,2
20139,1
20131,1
20137,2
20135,1
29101,1
20129,1
20123,1
20125,1
20121,1
20119,1
20117,1
20115,1
20113,2
20111,2
20103,2
20101,1
20109,1
29165,2
48195,1
29183,1
29189,3
48165,1
48179,2
48181,1
48189,2
48485,4
48487,1
48111,2
48113,12
48117,2
48121,4
48135,2
48491,1
48141,16
48445,1
48441,1
48437,1
48439,11
48451,1
48453,2
20099,1
20093,2
20095,1
20091,12
20075,1
48423,1
20077,1
20079,3
20071,1
48421,1
20087,1
20081,1
20085,1
20083,1
04015,5
04017,9
04019,8
04013,40
04027,1
04021,3
04025,5
48085,3
04009,1
04007,2
04005,9
04003,1
04001,7
20209,4
20203,1
20201,1
48017,1
48029,2
48027,1
56009,6
56005,12
56007,10
56001,22
56003,3
35061,7
48069,1
48065,1
35059,2
35057,2
35055,12
35053,2
35051,1
05007,1
35047,8
35049,36
35043,26
35045,38
35041,1
20191,2
35031,12
20193,3
35033,2
20195,1
35035,3
20199,1
06111,1
35037,1
35039,16
35027,2
35025,2
35029,1
35028,6
35017,1
35019,1
35013,6
35015,2
35001,78
06107,1
35009,5
35007,6
35006,3
35005,4
49019,4
49017,1
49011,30
49015,4
49013,5
49005,14
49007,8
49003,4
49039,5
49037,5
49035,172
49033,1
49027,1
49029,2
49023,1
49025,1
49021,3
53063,1
56017,2
56019,3
56013,14
56015,7
56011,2
56029,3
56027,1
56025,31
56023,4
56021,80
05119,1
56035,2
56037,17
56039,2
56031,5
56033,6
56045,3
56043,3
56041,7
53033,1
05131,1
05143,1
55079,1
49047,11
49045,4
49043,10
49041,3
49049,92
49051,5
49057,32
49053,5
49055,1
