uid,movement
24037,1
24031,5
24033,4
24043,1
24001,1
24003,2
24005,2
11001,4
21195,1
24017,2
24021,1
24023,1
24027,1
45091,1
45083,1
10003,1
45045,1
47019,1
36047,1
36081,1
24510,2
51171,1
51173,2
51179,3
51177,4
51161,398
51163,118
51165,13
51167,1
51191,1
51197,5
51187,1
51185,3
51139,2
51137,3
51135,8
51125,37
51121,244
51155,29
51153,6
51147,29
51149,1
51143,417
51145,5
51141,27
47179,1
47163,1
51109,3
51107,2
51111,8
51113,1
51117,18
37097,4
37085,2
37083,2
37081,152
37077,24
37071,2
37065,1
37063,31
37069,4
37067,50
51081,1
51083,89
51085,5
51087,10
51089,101
51091,2
51095,1
51003,56
37005,1
51007,5
51005,46
37009,1
51009,284
37001,34
37003,1
51011,52
51013,1
51015,81
51017,9
51820,26
51025,2
51023,1991
51021,2
51029,25
51810,1
51027,1
51033,1
51035,15
51031,900
51800,1
51037,25
51049,7
51041,25
51047,2
51045,19
37045,1
51059,10
37059,3
51053,3
37051,4
37057,12
37027,2
51069,1
51067,522
51065,11
51063,27
51061,2
37023,1
37025,3
37021,1
37037,4
51077,2
51079,3
51075,2
51071,18
37035,3
37033,26
37191,2
37193,3
37195,2
37197,4
37181,8
37185,2
37183,34
37189,1
51775,337
51770,3177
51760,13
51790,27
37109,1
37105,2
37101,3
37119,9
37125,2
51710,1
37127,3
37123,1
51700,2
37131,1
37135,26
37147,1
51730,2
37145,28
37159,4
37157,84
37155,1
37153,1
37151,10
51750,25
37169,29
37167,1
51740,1
37179,1
37171,17
54101,1
54107,1
54109,2
42125,1
42129,1
42101,1
39049,1
39061,1
42133,1
39035,1
51690,52
51683,1
51680,10382
42091,1
51670,1
51678,54
54097,1
51660,19
51650,1
54079,1
54077,1
54071,1
54075,6
51640,2
54089,7
54081,9
54083,3
51630,1
42003,3
54041,1
54049,1
54047,1
54045,1
54039,6
54033,2
54063,22
54061,1
54067,3
54055,18
54059,1
42051,1
54005,1
54003,1
54007,1
42071,1
54025,35
54011,1
54019,6
51570,1
51560,17
51590,103
51580,23
51530,51
51550,1
51540,27
51510,1
51515,2190
