uid,movement
19101,3
19103,20
19105,2
19107,4
19109,5
19113,46
19111,3
19117,5
19115,1
19141,1
19145,2
55023,1
55025,2
19149,1
19147,3
19151,3
19153,2834
19155,12
19157,16
19159,1
19129,1
19127,1457
19125,29
19123,16
19121,11
19131,2
19137,2
19139,4
19133,1
19135,3
19189,3
19187,52
19181,43
19185,2
19183,3
19191,3
19193,9
19195,2
19197,14
19167,1
19165,3
19163,6
19161,4
19177,1
19179,12
19173,1
19175,4
19171,21
19093,1
19091,8
19097,1
19095,6
19099,65
19081,5
19083,38
19085,2
19087,2
19089,2
19009,3
19007,4
19005,1
19003,1
19001,4
19019,7
19015,1768
19017,9
19011,12
19013,77
19025,8
19023,12
19029,4
19027,10
19021,4
19033,20
19035,1
19037,4
19039,5
19031,2
19043,2
19041,3
19049,62
19047,3
19045,2
19051,1
19053,3
19059,2
19055,3
19057,3
19061,7
19065,4
19063,2
19069,11
19067,6
19071,1
19073,12
19075,17
19077,9
19079,31
27161,1
27165,1
27163,1
27169,1
27147,2
27157,1
17195,1
17197,1
17177,1
27139,2
27131,2
17161,5
27123,4
17143,1
27105,1
27109,8
27103,1
17131,1
17111,1
17109,1
27063,1
27079,1
27091,2
27099,5
27037,6
46099,2
27039,1
27043,2
27047,5
27045,2
27049,1
27053,10
27055,1
31109,4
17073,1
17067,1
17095,1
17089,1
17085,1
17031,5
31177,1
27019,1
27015,1
27013,4
17043,2
27003,1
29211,1
17001,1
31153,5
29021,2
29001,2
29019,1
29081,1
29095,3
29061,1
29079,1
29075,1
29047,2
31025,1
31055,23
31053,1
31043,1
17201,1
29127,1
29129,1
29147,2
29165,1
29171,1
29183,1
29189,1
29197,1
20091,2
20209,1
55111,1
55105,1
55133,1
55123,1
55043,2
55063,2
55079,1
55081,1
