uid,movement
29510,1
29217,1
29219,1
29213,4
29215,41
29209,2
29203,1
29229,77
29221,1
29225,96
29027,3
29029,256
29039,2
29037,2
20037,1
29007,1
29009,2
29015,3
29019,8
29085,14
29083,2
29091,4
29095,4
29097,3
29099,3
29067,3
29065,3
29077,117
29073,1
29071,3
29043,12
29055,2
29057,1
29059,186
29051,11
29053,1
29125,2
29131,53
29135,2
29149,1
29145,1
29141,5
29159,3
29153,1
29151,2
29101,2
29107,1
29109,3
29161,40
29167,35
29169,1340
29185,1
29183,3
29189,4
29187,1
29195,1
20091,1
05009,1
05005,2
05007,2
05015,1
05089,1
