uid,movement
01059,3
01057,3
01051,4
01055,672
01047,1
01049,12
01043,8013
01079,6
01077,7
01075,1
01073,1138
01071,8
01065,1
01095,1047
01093,4
01097,1
01089,62
01081,3
01083,11
01087,1
01015,47
01017,2
01019,6
01001,3
01007,3
01033,5
01037,2
01021,5
01029,2
01027,2
21111,1
01115,1768
01117,43
01111,2
01107,1
01105,1
01103,63
01101,3
01133,9
01121,28
01125,22
01123,3
01127,34
45045,1
47011,1
47003,2
47093,1
47099,3
47065,11
47061,1
13313,4
47051,4
47055,3
47037,4
47031,2
47119,2
47117,1
47115,2
47103,3
47125,1
13295,5
13285,2
13255,1
47189,1
47187,1
47181,1
13233,4
13223,5
47157,3
13215,2
13213,1
47149,2
47177,1
47165,1
17031,1
28057,1
13113,1
13115,9
13117,1
13121,16
13129,2
13139,1
13135,4
13149,1
13143,3
13151,1
28095,2
28087,2
28081,1
13015,4
13047,3
13045,6
13057,2
13055,3
13021,1
13089,7
13083,1
13097,4
13063,3
13067,17
13077,4
12033,1
28117,1
28141,1
