uid,movement
21071,1201
21063,3
21069,1
21067,4
21065,1
21051,3
21043,5
21049,1
21095,12
21089,2
21109,1
21119,92
21117,1
21111,1
21115,101
21153,24
21159,128
21151,2
21125,2
21127,19
21121,1
21129,1
21135,1
21133,67
21131,5
21173,1
21175,7
21165,1
21193,24
21197,1
21199,1
21189,1
21205,3
21237,2
21235,1
47019,3
47091,1
47093,3
47089,1
47073,4
47063,2
47059,2
47057,1
47029,1
47025,1
51173,9
51161,1
51167,41
51169,12
51191,23
51197,1
51195,85
51185,28
51121,2
51155,1
47155,1
47179,6
47171,1
47163,24
21019,16
21013,1
21011,1
21025,12
51105,4
37097,1
37081,1
37067,1
37009,1
51021,1
51027,177
51035,1
51051,138
37027,1
37023,1
37021,2
51077,1
51071,1
37035,1
37193,1
37189,2
51770,1
37119,1
51720,7
37171,1
54107,1
54109,24
39087,4
39049,2
39053,1
39061,2
39079,1
39001,1
39009,1
39025,1
54099,46
54079,4
54089,1
54081,20
54047,43
54045,126
54043,16
54039,19
54035,1
54067,1
54053,1
54055,8
54059,394
39145,3
39141,1
54005,14
54025,1
54011,20
54019,3
51520,7
