uid,movement
01073,1
01089,1
21067,1
21111,1
26163,1
24031,2
24033,2
24003,1
24005,1
11001,2
21195,1
24027,1
45091,393
06037,1
45089,3
45085,34
45087,13
45081,2
45083,56
45031,64
45033,10
45035,4
45037,2
45039,24
45021,31
45025,121
45023,69
45029,1
45027,4
45011,1
45017,2
45019,8
45013,2
45015,6
45009,1
45007,7
45003,8
45001,1
45071,11
45073,2
45075,7
45077,5
45079,125
45061,14
45063,31
45069,29
45067,4
45055,60
45051,13
45057,9476
45059,9
45043,2
45041,31
45049,1
45047,5
45045,33
47011,1
47019,2
47001,1
47009,2
47091,1
47093,5
36047,1
47089,1
47073,1
47065,2
47063,1
13313,1
47059,2
36081,1
47037,1
47029,1
24510,1
51173,1
51161,2
51167,1
51191,1
51197,1
51195,1
51185,1
13297,1
51121,2
51155,1
51153,1
51143,2
51141,1
13257,1
13247,1
13245,6
13215,1
13217,1
47155,1
47179,4
47171,1
47163,5
17031,1
51107,1
51117,1
37099,1
37097,92
37093,12
37089,6
37087,2
37085,9
37083,1
37081,68
37077,2
37071,330
37065,1
37063,14
37069,1
37067,85
37061,1
13103,1
13105,1
13113,1
13117,1
13121,6
13139,2
13135,7
13137,1
13147,1
13157,1
13151,1
13153,1
13179,1
13189,1
13195,1
51083,1
51085,1
51087,2
18097,1
51089,4
51003,1
37005,1
37007,2296
37009,2
37001,14
37003,11
51013,1
37017,2
51015,1
51019,1
37019,2
37013,1
37011,1
51023,1
51810,2
51027,1
51035,1
51031,1
37049,1
51041,2
37045,53
37047,3
51059,3
37059,16
37051,34
37057,125
37027,10
51067,2
51063,1
37023,17
37025,439
37021,10
37037,7
51077,1
37035,93
37033,1
37031,1
37191,3
37193,8
37195,2
37197,9
37199,1
37181,1
37183,33
37189,3
13009,1
13013,1
13059,2
13057,1
13051,3
13021,1
13033,1
13031,1
13089,7
13097,1
13063,2
13067,4
13073,3
51775,1
51770,2
51760,1
12031,2
37107,1
37109,68
37105,10
12095,1
37101,5
37119,12905
37115,1
37113,1
37111,4
37125,38
51710,1
37127,2
37129,4
37121,1
37123,40
51700,1
37135,9
37133,3
37147,2
37149,2
37145,1
37141,1
37159,166
37157,7
37155,23
37153,66
37151,62
37169,4
37161,13
37163,3
37165,22
37167,235
51740,1
37175,1
37171,7
42129,1
42101,1
39049,2
39061,1
39035,1
51690,1
51680,1
51650,1
54081,1
42003,2
54047,1
54039,2
54055,1
54011,1
54019,1
39113,1
51590,2
51520,1
51550,1
