uid,movement
19101,3
19103,16
19105,1
19107,4
19109,1
19113,20
19111,2
19117,4
19115,1
19145,1
55025,1
19153,1490
19155,2
19157,16
19127,1091
19125,2595
19123,13
19121,4
19131,1
19137,1
19139,3
19135,4
19189,1
19187,5
19181,22
19185,1
19183,4
19191,1
19193,1
19197,1
19169,57
19165,1
19163,6
19161,1
19177,1
19179,11
19175,2
19171,9
19091,1
19097,1
19095,6
19081,1
19083,8
19087,2
19009,1
19007,3
19001,1
19019,2
19015,9
19017,2
19011,7
19013,28
19025,1
19023,3
19029,1
19027,2
19021,1
19033,3
19037,1
19039,2
19031,1
19043,1
19049,16
19047,1
19045,1
19051,2
19053,1
19055,1
19057,2
19061,4
19065,1
19069,2
19067,1
19073,2
19075,4
19077,2
19079,4
27147,1
17195,1
17161,4
27123,1
17143,1
27109,1
17131,1
17109,1
27099,1
27037,1
27047,1
27053,1
31109,1
17073,1
17095,1
17031,2
17043,1
17001,1
31153,1
29021,1
29001,1
29019,1
29095,3
29079,1
29047,1
31055,6
17201,1
29127,1
29147,1
29189,1
20091,1
20209,1
55043,1
55063,1
