uid,movement
29510,1
01073,3
01097,1
19113,1
01089,1
55025,2
19153,1
21067,2
55009,1
21093,1
19163,1
32003,2
21117,1
21111,5
25025,17
25027,26
25021,19
25023,11
25017,42
25015,6
25013,20
25011,3
25003,6
25005,17
25009,15
25001,5
21151,1
26163,24
26161,3
26155,1
26157,1
26151,1
26159,1
26145,2
26147,2
26139,2
26121,1
26125,13
26111,1
26115,2
36105,8
36103,104
36109,5
36107,3
36101,4
36117,3
36119,104
36113,2
36115,2
36111,15
36123,1
36121,1
24035,4
24037,4
24039,1
24031,56
24033,49
24047,3
24041,3
24045,5
24043,7
01117,1
24001,3
24003,41
24005,78
24009,4
11001,33
01101,1
24011,3
21195,1
24019,2
24017,6
24015,20
24013,13
24021,13
24023,1
24029,2
24025,31
24027,20
01125,1
06029,1
06013,1
06019,1
21227,1
45091,2
06037,12
45085,1
45083,2
06001,2
45031,1
45035,1
10001,16
10005,14
10003,299
45019,2
45013,1
45015,1
45007,1
45003,1
45075,1
45077,1
45079,3
06065,2
06067,1
45063,2
06059,4
45051,2
06081,1
45057,1
06085,2
45059,1
45041,1
06073,4
06071,2
45045,3
06077,1
06075,1
40143,1
47011,1
47019,1
47001,1
47009,1
27163,1
36001,14
36009,3
36007,15
36005,216
36003,2
36039,3
36037,2
47093,3
36035,2
36033,1
36031,1
36047,913
36049,1
36043,2
36045,2
36017,3
36015,5
36019,1
36013,3
36011,3
36025,4
36027,23
36029,24
47065,2
36021,3
36023,2
47059,1
36079,10
36077,3
36075,4
36073,1
36071,43
36087,43
36089,2
36083,6
36085,386
36081,446
36059,180
47037,3
36053,3
36051,2
36057,2
36055,18
36069,4
36061,427
36063,4
36065,9
36067,18
08005,1
08001,1
36091,8
36093,6
36099,1
36095,2
36097,1
08059,1
24510,63
08041,1
17197,3
08031,1
17179,1
27137,1
17163,1
17167,1
17161,1
27123,1
17143,1
40109,1
17115,1
17113,1
17111,1
17119,1
51171,1
09009,56
09007,8
09005,11
09003,42
51179,4
09001,81
51177,3
51161,1
51165,2
09013,6
09015,4
09011,12
51193,1
51191,1
51199,2
51187,1
51185,1
47125,1
51139,1
51137,1
51133,1
27037,1
51121,1
51155,1
51153,13
27053,3
51149,1
51143,1
51145,1
13245,1
47187,1
47157,3
13215,1
47155,1
47149,1
47179,1
47163,2
47165,1
21019,1
21015,1
31109,1
18105,1
21037,1
18127,1
50007,3
50003,1
50005,1
50001,1
17097,4
50017,1
17091,1
18141,2
50011,1
50025,1
17089,2
50027,1
50021,2
50023,1
18163,1
17031,31
18167,1
18157,1
51109,1
51107,8
17043,5
18177,1
51117,1
27003,1
17019,1
37097,1
37089,1
37085,1
37083,1
37081,6
37077,1
28049,1
37071,2
37065,1
37063,3
37069,1
37067,4
37061,1
13117,1
13121,4
