uid,movement
21071,204
21063,1
21067,2
21065,1
21051,6
21043,1
21049,1
21095,13
21109,2
21115,12
21153,28
21159,4
21151,2
21125,3
21127,2
21121,3
21129,2
21133,296
21131,22
21173,1
21175,4
21165,1
21193,1411
21195,78
21197,2
21189,1
21205,1
21237,2
21235,1
47019,1
47093,1
47073,4
47067,1
47063,1
47059,1
47025,1
51167,4
51169,5
51191,2
51195,27
51185,1
47179,2
47163,6
21019,1
21013,3
21025,43
51105,5
51027,4
51051,7
51720,2
39087,1
39061,1
54099,3
54047,1
54045,2
54043,1
54039,1
54059,5
54011,1
51520,1
