uid,movement
29510,13
21075,37
21055,2
21059,1
21047,3
21083,34
21107,2
21101,1
21105,24
21111,1
21143,2
21145,230
21157,15
21139,6
21221,2
21225,2
21233,1
47017,4
47005,1
47095,15
47097,5
47077,1
47079,6
47075,1
47053,11
47045,17
47037,2
47033,3
17193,1
17191,1
17199,47
17181,103
17189,3
17163,20
17165,7
17167,1
17157,13
17153,72
17151,3
17145,7
17133,4
17121,1
17127,33
17119,4
47113,5
47131,34
47125,2
47183,14
47157,9
47161,1
47167,3
21007,74
21035,8
21033,2
21039,27
18129,1
17077,76
17069,1
17065,1
17087,34
17081,6
18163,2
17031,1
17027,2
17055,11
17059,1
29207,374
29203,1
17003,1278
29221,3
29223,27
29023,69
29031,2207
29035,2
29017,96
28033,1
29093,3
29099,20
29069,18
29065,1
29071,1
29055,1
18097,1
29123,18
29133,1140
29149,1
29143,134
29157,44
29155,14
29179,2
29183,2
29181,3
29189,23
29186,11
29187,19
05075,1
05055,7
05021,11
05031,5
05093,8
05119,1
05111,1
05121,2
