uid,movement
45091,1
45085,2
45081,1
45083,1
45035,9
45037,2
45029,9
45027,1
45011,10
45017,1
45019,16
45013,64
45015,5
45009,6
45007,2
45005,28
45003,26
45001,1
45071,1
45075,10
45079,8
45063,14
45053,109
45055,1
45059,1
45041,1
45049,62
45047,2
45045,1
13315,1
13319,1
13301,1
13305,18
13303,5
13309,4
13297,1
13299,3
13283,6
13289,1
13271,2
13279,168
13277,1
13267,349
13251,321
13247,1
13245,57
13235,1
13237,1
13225,1
13229,3
13215,1
13217,1
13209,7
13109,862
13103,1327
13107,177
13121,2
13127,10
13125,1
13133,1
13135,3
13141,1
13151,1
13155,1
13153,5
13167,6
13169,1
13163,11
13165,108
13161,5
13179,238
13175,16
13189,3
13181,1
13183,27
13185,2
13191,4
13001,13
13009,4
13005,4
13003,1
13017,2
13019,1
13043,579
13059,1
13051,338
13025,2
13029,244
13021,5
13023,1
13039,3
13033,18
13081,1
13089,3
13091,3
13095,1
13069,4
13063,1
13067,1
13073,12
12019,1
12031,12
12001,1
12095,1
37119,1
12089,1
12109,1
