uid,movement
29510,4
01089,1
21075,26
21055,39
21059,6
21047,28
21083,773
21107,21
21101,10
21105,41
21111,2
21143,59
21149,2
21141,2
21157,382
21139,306
21177,4
21183,1
21213,1
21219,2
21221,19
21225,12
21227,2
21233,8
47017,8
47005,4
47095,4
47097,2
47081,1
47085,3
47083,2
47077,2
47079,32
47075,1
47069,1
47053,15
47045,9
47043,4
47037,15
47039,1
47033,2
47023,1
47021,2
17193,4
17191,2
17199,124
17181,67
17189,1
17185,1
17163,9
17165,43
17159,1
17157,4
17153,74
17151,41
17145,5
17133,1
17121,2
17127,880
17119,3
47119,1
47113,7
47131,38
47125,24
47187,2
47183,47
47157,6
47149,1
47147,3
47161,9
47167,2
47165,2
21007,354
21031,1
21035,169
21033,41
21039,196
18129,6
17077,36
17069,19
17065,3
18147,1
17087,110
17081,6
18163,20
17031,1
17025,1
17027,2
17055,20
17059,6
18173,3
29207,10
29201,108
17003,57
29223,1
29023,4
29031,59
29017,4
29099,4
29069,3
18097,1
18083,1
18051,2
18037,1
29123,1
29133,88
29143,13
29157,5
29155,3
29183,1
29189,9
29186,1
29187,3
05055,1
05021,1
05031,1
05093,2
