uid,movement
01073,1
21111,1
25025,3
25027,4
25021,3
25023,2
25017,7
25015,1
25013,3
25003,1
25005,3
25009,3
25001,1
26163,5
26161,1
26125,3
36105,1
36103,15
36109,1
36107,1
36101,1
36119,13
36111,2
24035,36
24037,4
24039,1
24031,64
24033,95
24047,3
24041,6
24045,9
24043,4
24001,1
24003,96
24005,360
24009,7
11001,53
24011,16
24019,4
24017,5
24015,4130
24013,22
24021,12
24029,72
24025,736
24027,37
06037,3
45083,1
10001,508
10005,28
45019,1
45079,1
06059,1
06073,1
06071,1
45045,1
36001,2
36009,1
36007,2
36005,23
47093,1
36047,74
36015,1
36013,1
36011,1
36027,3
36029,5
36021,1
36079,1
36077,1
36075,1
36071,5
36087,4
36083,1
36085,20
36081,49
36059,21
47037,1
36053,1
36055,4
36069,1
36061,39
36063,1
36065,1
36067,3
36091,1
36093,1
24510,225
17197,1
09009,8
09007,1
09005,2
09003,7
51179,2
09001,11
51177,1
51165,1
09013,1
09015,1
09011,2
51199,1
51153,9
27053,1
47157,1
17097,1
17031,6
51107,6
17043,1
37081,1
37063,1
37067,1
13121,1
13135,1
51085,1
51087,3
18097,1
51095,1
18089,1
51003,1
51001,1
51013,13
51015,1
51810,4
51800,1
18003,1
48201,1
51041,3
51059,53
37051,1
51069,1
51061,1
37183,3
13089,1
29189,1
13067,1
12011,1
44009,1
44003,1
44005,1
44007,4
51760,2
12031,1
23005,1
23031,1
48113,1
12095,1
12099,1
48439,1
37119,2
51710,2
51700,2
12057,1
37147,1
51740,1
12086,1
42115,1
42111,1
42119,1
39085,1
42125,1
42129,3
42127,1
39099,1
39093,1
39095,1
42103,1
42101,2079
42107,16
42109,2
39049,3
04013,1
39061,2
42133,82
39017,1
39029,1
39035,4
48029,1
12103,1
51683,1
42097,4
42099,2
42093,1
42095,29
42091,471
51650,2
51610,1
51600,1
26049,1
42009,1
42007,1
42005,1
42003,9
42001,9
42011,87
42015,1
42013,2
42019,1
42017,157
42021,2
42025,4
42027,2
42029,3895
54037,1
54039,1
54061,1
42037,3
42033,1
42041,12
42049,1
42043,25
42045,12438
42051,1
54003,1
42055,5
39151,1
42061,1
42063,1
39155,1
39153,2
53033,1
42067,1
42069,4
42073,1
42071,376
42079,12
42077,49
42075,21
42085,1
42081,2
39133,1
42087,1
42089,7
34009,39
34005,126
34007,1286
34001,102
34003,17
39113,1
39103,1
34023,61
34025,40
34027,20
34029,70
34021,59
34015,1455
34013,32
34019,16
34017,21
34011,672
34041,6
34039,26
34037,4
34035,26
34033,4016
34031,10
51550,2
26081,1
26065,1
33015,1
51510,8
33011,2
55079,1
26099,2
