uid,movement
26163,139
26161,9
26147,1
26125,11
26115,71
17031,3
18097,1
18003,1
39089,1
39085,1
39083,1
39099,1
39091,1
39093,93
39095,1258
39041,3
39043,66
39049,6
39051,8
39061,1
39063,49
39069,12
39065,6
39077,58
39075,1
39003,15
39005,9
39011,1
39017,1
39023,1
39035,25
39033,27
39039,1
26049,1
42003,1
39169,3
39175,14
39173,1529
39171,1
39147,2038
39149,1
39151,2
39159,1
39155,1
39153,7
39123,3719
39133,1
39137,6
39139,31
39117,5
39113,1
39103,5
39101,14
26081,1
26075,2
26077,1
26065,1
26059,1
26091,16
26093,1
26099,6
