uid,movement
19113,1
55021,24
55023,1
55025,40
55027,17
55029,1
55035,13
55033,2
55039,38
55009,62
55005,1
55001,67
55019,23
55017,6
55015,20
55011,1
26163,1
26139,2
26121,2
26125,1
26105,1
26109,1
19005,1
19061,1
27163,2
27169,2
27157,1
17197,1
17177,1
27123,3
27109,2
17111,3
27037,3
27045,1
27053,3
27055,1
17097,4
17089,2
17031,10
17043,3
27003,1
17007,1
17201,4
55119,7
55113,1
55111,12
55117,8
55115,125
55107,1
55109,1
55101,2
55103,3
55105,5
55139,264
55137,244
55135,2893
55133,17
55131,9
55125,1
55127,3
55121,4
55123,4
26043,1
55141,1459
55043,2
55041,1
26081,1
55047,14
55045,1
55049,1
55053,11
55055,5
55057,59
55059,1
55063,18
55061,1
55069,18
55067,14
55073,752
55075,5
55071,5
55077,42
55078,4
55079,21
55083,12
55081,22
55087,158
55085,7
55089,3
55093,1
55099,2
