uid,movement
26163,1
26161,1
26149,2
18103,27
18127,2
18113,23
18145,1
18149,1
18141,14
18131,1
18135,4
18169,1410
17031,8
18151,3
18159,4
18157,3
18181,1
18183,619
18177,3
18179,2942
18091,2
18097,21
18095,26
18099,7
18075,12
18085,46
18081,1
18087,5
18089,3
18057,17
18059,2
18053,728
18065,4
18067,35
18063,1
18039,22
18035,39
18033,9
18049,6
18011,2
18015,2
18017,11
18023,2
18003,734
18001,28
18009,84
39091,1
39095,2
39049,1
39051,1
39057,1
39061,3
39063,1
39003,4
39011,3
39017,2
39023,1
39037,4
39039,3
26027,1
26021,2
26023,1
26025,1
39165,1
39161,7
39173,1
39171,2
39149,2
39125,3
39137,1
39135,1
39113,5
39107,7
39109,1
26075,1
26077,2
26059,1
26091,1
