uid,movement
01059,1.4169261395564856E-7
01057,7.938229441654197E-8
01051,2.80651893835661E-7
01055,4.971283228381444E-7
01053,1.380852770998188E-7
01045,1.9073269025925736E-7
16009,1.7252780198179017E-8
01047,1.8105799572902102E-7
01049,3.319478066403809E-7
16005,1.4628756016419404E-7
16007,1.25599360900905E-8
16001,5.64098801507222E-7
29510,1.7389795785567874E-6
16003,6.5280313659199634E-9
01041,5.295701994752052E-8
01043,3.5841910417025085E-7
01079,1.6215263026093958E-7
01077,4.1233647642857726E-7
01075,6.722651852109234E-8
01073,2.962483260034751E-6
01071,2.854328493657672E-7
01067,6.399154930003205E-8
01069,3.429587961491842E-7
01063,3.889348537554894E-8
01065,6.725363607359159E-8
01061,9.763824419666802E-8
19101,7.541622538028291E-8
19103,5.471563762229581E-7
19105,1.0444830778100399E-7
01095,3.978518793785043E-7
01093,1.3776292212333495E-7
01099,8.957319896932699E-8
01097,1.3056032357171775E-6
19107,5.2619037983641056E-8
19109,6.825893931177137E-8
01091,8.592954444747615E-8
19113,9.480470636999967E-7
19111,1.8254457832005863E-7
19117,3.915818777227076E-8
19115,6.111778165256349E-8
01089,1.3927242256421413E-6
01081,5.092267680119006E-7
01083,3.1872660822831744E-7
01085,5.270969207285546E-8
01087,1.028030065158733E-7
19119,4.151540130542537E-8
21073,4.942518307795083E-7
21075,3.673873198156582E-8
21071,5.184461804428071E-7
55021,3.3217260076170777E-7
32019,5.727309367839701E-8
19141,5.5393867743120587E-8
19145,6.246693648212228E-8
32013,2.83802628098687E-8
55023,9.32800956094699E-8
19143,2.569034089768803E-8
32011,2.955544271091575E-9
55025,2.672713298806997E-6
19149,8.716459290770982E-8
21077,8.69552745323103E-8
32017,7.712590190094063E-9
55027,5.789194579179024E-7
19147,3.931757939635651E-8
21079,1.4542565936316802E-7
32015,1.0228391803390034E-8
55029,2.419972393734885E-7
21063,8.877252437694972E-8
21061,7.745531363526155E-8
55031,1.9812777174808873E-7
32029,5.640660237949585E-9
19151,3.3549501885945835E-8
19153,1.5483143507530716E-6
32021,8.742502694292572E-9
55035,4.7005510941701005E-7
19155,3.192755988048846E-7
21069,1.72794196143712E-7
32023,5.7328296832725135E-8
55033,1.8736780748096805E-7
19157,8.573362854111538E-8
21067,2.776949340643704E-6
55039,6.677536669968291E-7
19159,2.1199904459349855E-8
21065,1.6591128685693258E-7
32027,1.1760621059297452E-8
55037,3.3013174041668835E-8
32031,5.726500216019604E-7
21051,2.498493232095031E-7
21053,6.775171973178033E-8
19129,5.18766810834787E-8
55009,1.6402704054406982E-6
19127,1.7375260734385825E-7
21055,5.380005969794576E-8
55005,2.1040416172490944E-7
19125,1.3843158332567978E-7
21057,4.900799106381572E-8
55007,7.113926712256411E-8
19123,1.009601073334744E-7
21059,5.897345227528389E-7
55001,1.1360497997476043E-7
19121,5.511980279032632E-8
32033,1.716132629800758E-8
55003,8.462825191198413E-8
21041,1.0698018478897947E-7
19131,4.9276270208242346E-8
55019,1.8326692496079036E-7
21045,1.318900523754788E-7
55017,2.7645563265062455E-7
19137,4.3370326865455817E-8
21043,3.6440843500086594E-7
55015,2.871960053049905E-7
19139,2.1451659139589824E-7
21049,3.646361423609038E-7
55013,7.105902508125772E-8
19133,3.557652246349045E-8
21047,4.242285880301751E-7
55011,6.638355183510216E-8
19135,3.5070469142935145E-8
01011,4.745352472100944E-8
19189,4.8332963496700284E-8
19187,1.5985652186360492E-7
01013,8.198081968531124E-8
19181,1.6522300707928516E-7
01015,5.303222088033778E-7
01017,1.6628587643943734E-7
19185,2.78957406014237E-8
01019,1.1942724619981475E-7
19183,9.807292308989593E-8
01009,2.3750526210028265E-7
19191,1.0250508865747185E-7
01003,4.657386353902276E-7
19193,3.674177757514547E-7
01001,1.7629328808372867E-7
19195,3.449963742017861E-8
01007,8.629930815140303E-8
19197,5.8325499162535383E-8
01005,1.1707965134172007E-7
01031,1.6721352579393343E-7
01033,2.5241864605382354E-7
21091,5.583235199714662E-8
21093,6.83995659119657E-7
21095,3.393629628738395E-7
21097,2.0556255366582726E-7
21099,1.2139971488331905E-7
19169,3.392275592113415E-7
19167,1.1151662107915533E-7
19165,4.8543402062639723E-8
01039,1.4177319493477643E-7
19163,8.683173283250886E-7
19161,4.3623941937877646E-8
01035,5.205289486621114E-8
01037,5.325697849583383E-8
01021,1.6460234808479663E-7
21081,2.5121173334735643E-7
21085,1.6196266255664977E-7
21083,1.8894236612645564E-7
21089,5.254699458385275E-7
32003,2.4454539511704294E-6
21087,8.313919829030917E-8
32005,6.798331805955331E-8
19177,3.624593115948822E-8
19179,1.639484932193008E-7
32001,4.2109675133109954E-8
19173,2.6471140029962683E-8
01029,6.706313066807263E-8
19175,4.787549282706608E-8
01027,6.514200807980918E-8
01025,1.0199382074659602E-7
32007,8.507594008564833E-8
19171,8.270845188628742E-8
01023,5.838125659505565E-8
32009,1.7043069974026212E-9
21107,2.818317451608507E-7
21109,1.3763692433255159E-7
21101,2.770097134998197E-7
21103,1.5467402214553027E-7
21105,2.5968256766938554E-8
21119,2.033274084487393E-7
21117,1.7995837715234088E-6
21111,6.1319462379702885E-6
25025,1.3409992181429064E-5
21115,2.986603744787827E-7
