uid,movement
01059,7.617603057704782E-8
01057,6.224468048833616E-8
01051,9.76538792364406E-7
01055,6.927022170188031E-7
01053,3.7662707021100127E-7
01045,4.667881794626054E-6
16009,5.244633719486485E-10
01047,3.85202205818953E-7
01049,3.826187992289566E-7
16005,5.252335651868036E-9
16007,4.4972552825033625E-10
16001,1.9386782943780276E-8
29510,1.758562989089141E-7
16003,2.1802353225065422E-10
01041,3.0490243282079003E-7
01043,3.574017194986808E-7
01079,1.0794206046696768E-7
01077,2.0154539745002213E-7
01075,4.820432219983687E-8
01073,4.187019546943943E-6
01071,2.359809282796955E-7
01067,2.2269920264594604E-6
01069,1.7356601157853902E-5
01063,4.3316617584762076E-8
01065,1.0025687877825479E-7
01061,1.5296028203339377E-6
19101,2.2040956100517827E-9
19103,1.375583749429999E-8
19105,2.3812523812320765E-9
01095,4.125599710108916E-7
01093,9.315299084534754E-8
01099,2.0275826187144871E-7
01097,2.0660668625199045E-6
19107,1.4154709836791105E-9
19109,1.5183119214413365E-9
01091,1.345808167011951E-7
19113,2.2080383766687372E-8
19111,6.9859465941547315E-9
19117,1.0865312143995516E-9
19115,1.7083355781203407E-9
01089,9.576100908185014E-7
01081,3.930690852897461E-6
01083,2.0310826869211244E-7
01085,1.51496633806519E-7
01087,7.157615734788446E-7
19119,9.918274608208574E-10
21073,5.648478202420965E-8
21075,8.645422553944279E-9
21071,6.384420458298369E-8
55021,5.614414551986489E-9
32019,1.97236128280299E-9
19141,1.3092873489831352E-9
19145,1.735705161638543E-9
32013,9.351937517745925E-10
55023,1.768844516293728E-9
19143,6.017815262191804E-10
32011,1.09262119902459E-10
55025,4.816601960669725E-8
19149,2.15025781581464E-9
21077,7.888655465548913E-9
32017,2.88233130396164E-10
55027,9.593871661896594E-9
19147,8.952472259860015E-10
21079,2.1089953496681142E-8
32015,3.739346555128503E-10
55029,2.6803210045455126E-9
21063,8.875910136962929E-9
21061,1.6500199578909826E-8
55031,3.532222557463844E-9
32029,1.9287609641975756E-10
19151,7.726638395009272E-10
19153,3.910984698188209E-8
32021,2.945537087245016E-10
55035,8.227051448275542E-9
19155,8.399465160951767E-9
21069,1.648682052609555E-8
32023,2.1501446133982844E-9
55033,3.4698858618794045E-9
19157,2.1171740812817763E-9
21067,3.2571533198673593E-7
55039,1.038902868179878E-8
19159,5.974650920187257E-10
21065,2.186125203374489E-8
32027,3.865375537941923E-10
55037,4.4691596638065735E-10
32031,1.909927499226035E-8
21051,4.1412417291384E-8
21053,1.7440152655286686E-8
19129,1.4078369276904209E-9
55009,2.2623587339611433E-8
19127,4.113195616053824E-9
21055,1.0347865867558505E-8
55005,3.84566717942206E-9
19125,3.6056746990387374E-9
21057,1.2148614969510653E-8
55007,1.2265409110416596E-9
19123,2.6282975709412267E-9
21059,1.0331447442540356E-7
55001,1.862396059326476E-9
19121,1.474716603296725E-9
32033,6.272012317459793E-10
55003,1.3846523026491608E-9
21041,1.021798857962988E-8
19131,1.008776455448284E-9
55019,2.989098227790015E-9
21045,2.3335475990342203E-8
55017,4.819283142676369E-9
19137,1.176381901826084E-9
21043,3.267838551949128E-8
55015,4.198553192216223E-9
19139,5.681182374844051E-9
21049,4.392484851804852E-8
55013,1.2902850737944277E-9
19133,8.861421966514807E-10
21047,9.774046923326007E-8
55011,1.2281504029133815E-9
19135,9.566523622073273E-10
01011,5.017734306470834E-7
19189,1.0437435307046253E-9
19187,3.821560226886031E-9
01013,2.7653716430653857E-7
19181,4.41004461540029E-9
01015,9.436084162348277E-7
01017,8.920722833059231E-7
19185,8.023410257053383E-10
01019,1.9169657388735342E-7
