uid,movement
01059,1.436064974053311E-7
01057,5.7369543753674055E-8
01051,1.8730726322015485E-7
01055,8.039788087286182E-7
01053,5.184725056180155E-8
01045,9.590322074571967E-8
16009,3.872326986624437E-9
01047,9.722748196231421E-8
01049,8.918574452602407E-7
16005,3.4159952949617763E-8
16007,2.957146941647145E-9
16001,1.2749705992046006E-7
29510,1.0118869340480113E-6
16003,1.4703055321367938E-9
01041,2.696974269945077E-8
01043,4.4123777234245136E-7
01079,2.015494008560934E-7
01077,5.257147955401752E-7
01075,4.5981478598675886E-8
01073,2.823186979030575E-6
01071,9.217894139228326E-7
01067,3.3199115702689836E-8
01069,1.643795930792063E-7
01063,2.0944176048712456E-8
01065,3.748709067307374E-8
01061,4.45812104719824E-8
19101,2.107104387314455E-8
19103,1.4427196120294494E-7
19105,2.711360838573886E-8
01095,6.903710926530445E-7
01093,1.1108966341262517E-7
01099,4.0143815565361156E-8
01097,4.4325297206671585E-7
19107,1.4094948643516915E-8
19109,1.3621204373986266E-8
01091,4.2576484597284785E-8
19113,2.3908650721686684E-7
19111,6.447703022467004E-8
19117,9.98043027079017E-9
19115,1.9896630869742434E-8
01089,3.0243168305319526E-6
01081,3.7836470384916363E-7
01083,5.551118297426094E-7
01085,2.8542668566604326E-8
01087,6.641717886469197E-8
19119,7.8580871717961E-9
21073,7.596946389432E-5
21075,3.6627318282537914E-8
21071,0.14274728201884734
55021,7.695422470844145E-8
32019,1.366973797986848E-8
19141,1.0573048715699207E-8
19145,1.4068900062005174E-8
32013,6.563567670051413E-9
55023,2.051239687241991E-8
19143,4.832293914820673E-9
32011,6.983680373773597E-10
55025,7.27665199788545E-7
19149,1.7088313055049364E-8
21077,8.265572405588126E-6
32017,1.792097888322313E-9
55027,1.5228056344354207E-7
19147,7.723475059326236E-9
21079,5.6670325760897334E-5
32015,2.4418652867955386E-9
55029,3.509992633979416E-8
21063,0.01291300917341491
21061,1.1570086041596767E-6
55031,3.055375729232406E-8
32029,1.3115848271995818E-9
19151,6.827291269320118E-9
19153,3.7533711223209516E-7
32021,2.061812578028731E-9
55035,8.977992067455586E-8
19155,6.694057836024796E-8
21069,4.7397340332254776E-4
32023,1.3709849231321882E-8
55033,3.494756228423856E-8
19157,2.1667819616981923E-8
21067,0.001335435601475209
55039,1.608949874437985E-7
19159,5.326204874628505E-9
21065,4.051775256929094E-4
32027,2.7246989178167797E-9
55037,5.2128822694498615E-9
32031,1.3430220524434808E-7
21051,5.280941393083664E-4
21053,2.6518268543653837E-6
19129,1.1154500503827751E-8
55009,3.031806119866034E-7
19127,4.131134819569112E-8
21055,1.2209768420965606E-7
55005,3.597171543673822E-8
19125,3.470820557714903E-8
21057,1.2377945427092536E-6
55007,1.082887861304448E-8
19123,2.5981662238838243E-8
21059,3.4238906256505824E-6
55001,2.2547105368521348E-8
19121,1.3628264067806049E-8
32033,3.9521197081731166E-9
55003,1.2793793326365675E-8
21041,5.64620995775043E-6
19131,1.0489726290709047E-8
55019,3.4190226019390294E-8
21045,1.8019880144432997E-5
55017,4.991511695426031E-8
19137,9.542820932566077E-9
21043,0.01863706749824176
55015,6.252636798408662E-8
19139,6.798323666908827E-8
21049,5.184614416381559E-4
55013,1.1461579596593386E-8
19133,7.0819552190153205E-9
21047,1.4472376060906466E-6
