uid,movement
01059,3.951184499937986E-7
01057,3.6106708982012283E-7
01051,9.393072363717731E-6
01055,2.954558621895383E-6
01053,5.421556453240838E-6
01045,1.5231298251289316E-4
16009,1.8020256860242057E-9
01047,3.25325671329755E-6
01049,1.5225020360546222E-6
16005,1.802771623642247E-8
16007,1.545865662697249E-9
16001,6.664443715880078E-8
29510,7.473310813970323E-7
16003,6.942398272437211E-10
01041,6.479095878468673E-6
01043,1.6444760604796005E-6
01079,5.253023836643626E-7
01077,8.964763430054324E-7
01075,2.4612904110098206E-7
01073,1.9641126594499258E-5
01071,1.030097370707545E-6
01067,5.8977699040276925E-5
01069,7.101719309869325E-4
01063,2.5617061356250304E-7
01065,5.676958875754029E-7
01061,7.701365775987954E-5
19101,9.357268047691178E-9
19103,5.722075540325098E-8
19105,9.295966690177035E-9
01095,1.8853018501379585E-6
01093,4.721970572718137E-7
01099,1.994256201476755E-6
01097,1.4932100709387832E-5
19107,5.910426416393634E-9
19109,5.58638561060329E-9
01091,7.977070293858276E-7
19113,8.143354811152376E-8
19111,2.670937651988241E-8
19117,4.316174287566597E-9
19115,7.264206046591264E-9
01089,4.3378062632819135E-6
01081,4.458783837411007E-5
01083,9.466371609790531E-7
01085,1.8685305804208212E-6
01087,9.806904460947229E-6
19119,3.451795884015237E-9
21073,1.871021493753052E-7
21075,3.275691583999769E-8
21071,1.9665965223417184E-7
55021,1.998288764823121E-8
32019,6.783052619152178E-9
19141,4.63968882591053E-9
19145,6.4597207721867955E-9
32013,3.1891459738356737E-9
55023,6.258312667732751E-9
19143,2.1035840153892303E-9
32011,3.755396696990279E-10
55025,1.7159000502379915E-7
19149,7.577200721227835E-9
21077,2.6919778017135686E-8
32017,9.791296683868782E-10
55027,3.365059026796834E-8
19147,3.2692244750789525E-9
21079,6.806644503805098E-8
32015,1.285113738536345E-9
55029,9.347295428228123E-9
21063,2.729738330301365E-8
21061,5.5167718616217195E-8
55031,1.2144819345622132E-8
32029,6.635891238112787E-10
19151,2.8609025812614767E-9
19153,1.4508614913216164E-7
32021,1.0124234772619816E-9
55035,2.9716861694198454E-8
19155,3.090198800075146E-8
21069,5.2257130740937185E-8
32023,7.3906630443892065E-9
55033,1.2038885264405595E-8
19157,7.839867995529276E-9
21067,1.0767438302538155E-6
55039,3.682373014895344E-8
19159,2.230877029681544E-9
21065,7.003890261164621E-8
32027,1.3248331094028224E-9
55037,1.5371360998558012E-9
32031,6.567892678716842E-8
21051,1.3600816722817885E-7
21053,6.02009340508678E-8
19129,5.189810709778206E-9
55009,7.976384570221609E-8
19127,1.517402363846771E-8
21055,3.781511627406047E-8
55005,1.3190607944551431E-8
19125,1.3598048183898604E-8
21057,4.3004071904042604E-8
55007,4.2152035468765896E-9
19123,1.0775771802908705E-8
21059,3.67825276527641E-7
55001,6.602646752736999E-9
19121,5.467163001038602E-9
32033,2.154958696703864E-9
55003,4.757755965814142E-9
21041,3.536964085863882E-8
19131,3.6732494516795445E-9
55019,1.0909264386154553E-8
21045,7.624223244905005E-8
55017,1.683785735786717E-8
19137,4.293911783763372E-9
21043,1.0195201143677336E-7
55015,1.4599137231210436E-8
19139,2.3729219709016973E-8
21049,1.401572874629779E-7
55013,4.435791339652719E-9
19133,3.279243744563038E-9
21047,3.390264824789332E-7
55011,4.447992161661073E-9
19135,4.100531091548309E-9
01011,6.840222013086303E-6
19189,3.836035663112305E-9
19187,1.386329199126955E-8
01013,4.796472029256618E-6
19181,1.6263234964388062E-8
01015,4.056130619442261E-6
01017,7.1620669944257805E-6
19185,3.46656227488663E-9
01019,7.940824524088669E-7
19183,1.1535554780716177E-8
01009,1.320649776801945E-6
19191,7.543247945803877E-9
01003,1.0188741501536685E-5
19193,3.317548739061987E-8
01001,3.7874369492081385E-6
19195,2.6263927661783464E-9
01007,7.403485517762239E-7
19197,4.919009568196827E-9
01005,3.770625618883131E-5
01031,3.728583663423934E-5
01033,6.143570283530076E-7
21091,3.340491344499072E-8
21093,4.0520736197756975E-7
21095,2.0333200031119788E-7
21097,6.688431946983054E-8
21099,8.25316982062205E-8
19169,2.959402133717375E-8
19167,9.449642821713659E-9
19165,4.549286940026173E-9
01039,1.9822893997456258E-5
19163,9.075120898795067E-8
19161,3.8263443029136175E-9
01035,2.7411370064699983E-6
01037,1.003326141451119E-6
01021,2.1263351998690835E-6
21081,7.894502546676024E-8
21085,1.0856985432913903E-7
21083,1.6070154383355524E-7
21089,1.321124342679621E-7
32003,3.2539793364664767E-7
21087,5.601076734175441E-8
32005,8.053624073260682E-9
19177,4.920200889025998E-9
19179,1.949146776570831E-8
32001,4.788545652184186E-9
19173,2.727227275147662E-9
01029,6.68564082133414E-7
19175,4.828055704512381E-9
01027,1.099043952816001E-6
01025,1.1109837654332164E-6
32007,1.0316710913488448E-8
19171,7.085981913098423E-9
01023,4.5725882922176757E-7
32009,2.14788975065361E-10
21107,1.971419028073143E-7
21109,6.607029478022049E-8
21101,1.6913064317860064E-7
21103,5.545107139147913E-8
21105,2.226709639257076E-8
21119,8.679717234409747E-8
21117,5.023966211261668E-7
21111,2.663367302595574E-6
25025,2.1119839478363712E-7
21115,1.0051838983564199E-7
25027,2.4307127314748763E-7
21113,1.675757180138644E-7
25021,2.0585279381963913E-7
25023,1.4813385815581294E-7
19093,2.5613693045280702E-9
19091,3.4737770874800646E-9
19097,1.0180911424900526E-8
19095,7.232689897291134E-9
25017,4.547561422510427E-7
19099,1.4789222248520367E-8
25015,5.0600087714546024E-8
25019,3.0233891628648133E-9
25013,1.5337367129551199E-7
25011,2.339173393425978E-8
19081,4.034945567460703E-9
19083,6.7423297318392655E-9
19085,5.253889256419787E-9
19087,1.2651075834721996E-8
25003,4.593608302470074E-8
19089,3.4212632097561875E-9
25005,1.7178611452567322E-7
25007,4.830313918721144E-9
25009,2.152040219428306E-7
25001,6.721185495682826E-8
21143,3.5022054158856964E-8
21145,2.6448660057650265E-7
21147,1.0768266794598516E-7
21149,4.082691595073478E-8
21141,1.4250482168188715E-7
21155,8.38895460287787E-8
21153,6.032920195755764E-8
21159,5.4538891229108255E-8
21157,1.30903690136913E-7
21151,3.212123861366574E-7
21125,2.9736302862899966E-7
21127,6.300547718325131E-8
21121,1.944399664774615E-7
21123,6.090160988606811E-8
21129,3.6800695386891694E-8
21137,1.1097361824353303E-7
21135,5.164448441837038E-8
21133,1.3985712559287273E-7
21131,7.013775532442942E-8
21139,3.963250523107415E-8
26165,1.112375157184446E-8
26163,1.538386326317561E-6
16083,1.5059269317961348E-8
26161,2.6871685939800683E-7
16081,1.4386066339561163E-9
16087,1.9923985905290407E-9
16085,1.6967168119529906E-9
26155,4.0560643985459185E-8
26157,2.6702152534958493E-8
16071,9.832045935740928E-10
26151,2.0469039716575254E-8
16073,2.3633678895065973E-9
26153,2.738075184197105E-9
16075,4.110304750811916E-9
16077,1.794079936442587E-9
16079,2.7253014325407192E-9
26159,5.1277902014044004E-8
26141,4.751840902350797E-9
16061,7.416624340037942E-10
26145,1.0551162116276678E-7
26143,9.418544885929208E-9
16069,7.3585377091938956E-9
16067,4.741820370550747E-9
16065,6.5557695725013734E-9
16063,9.47909141938876E-10
26149,5.729013210336792E-8
26147,9.249545101317576E-8
16051,4.5584586981192965E-9
26131,2.1875694588030934E-9
26133,9.050371748984803E-9
26135,3.347990511813661E-9
16057,6.865620419106118E-9
16059,1.776526601617136E-9
16053,4.299754846158162E-9
16055,2.116100991079747E-8
26137,7.994669909254052E-9
26139,1.2459903843900288E-7
16043,2.8168966763847734E-9
16041,2.718305935279059E-9
16047,3.2217593681472525E-9
16045,3.278975818594424E-9
26123,1.9983532962276013E-8
26121,7.810561773281569E-8
26129,8.024885465505064E-9
26127,1.0727711647635848E-8
26125,7.366743692304435E-7
16049,3.350673965957237E-9
16031,5.035133473283353E-9
16033,2.431724092789342E-10
16035,1.7834462206221633E-9
16037,9.88122592783968E-10
26111,3.4552053514006516E-8
26113,5.351314858415703E-9
26119,3.5402563466012067E-9
26115,1.375812746190457E-7
26117,3.0359819646587584E-8
16039,6.470958332143073E-9
16025,2.25519934878956E-10
16023,6.814658025613595E-10
16021,1.9064579614186843E-9
26101,8.808409426645503E-9
26105,1.0763672778992476E-8
26103,1.8517229920405568E-8
26109,8.098496543997064E-9
26107,1.6839439413096768E-8
16029,1.7523974976567854E-9
16027,2.8355915663080597E-8
16013,4.452602779888933E-9
16015,1.4794876816060173E-9
16011,9.941023609806976E-9
16017,7.158845395040004E-9
16019,1.973947029039483E-8
36105,2.9373146574905552E-8
36103,5.303367986088417E-7
36109,3.861763206674076E-8
36107,2.1568796044308003E-8
36101,4.877104355328286E-8
36117,3.358598982082851E-8
36119,3.642393601899624E-7
36113,2.0256341953378674E-8
36115,1.9553027156889224E-8
36111,6.698816435152949E-8
36123,9.972614454431631E-9
36121,1.927863718082409E-8
24035,5.171414915628755E-8
24037,1.7205582499149596E-7
24039,4.118113187287685E-8
24031,1.3385437234768485E-6
24033,1.2813476129970616E-6
24047,6.475109717297272E-8
24041,4.877653940012824E-8
24045,1.222589119765511E-7
24043,1.9233161012960874E-7
21171,7.077263244890091E-8
19009,2.4186053363716613E-9
21173,9.389339045837154E-8
21175,5.9503394891550266E-8
19007,7.6014090984324E-9
21177,1.445816950721965E-7
19005,5.25004022119396E-9
21179,1.603648171611747E-7
01119,3.5911956059021483E-7
19003,1.7288623653828689E-9
19001,3.1146689028978747E-9
01115,2.2006894816432705E-6
01117,5.529997690158213E-6
01111,1.8498869706439767E-6
01113,3.875822143664945E-5
21163,1.0525831607934971E-7
19019,8.227486546106137E-9
21161,6.066176055678831E-8
24001,1.249853913204812E-7
24003,7.024792626860677E-7
19015,9.386200718474184E-9
21167,9.07214655410576E-8
24005,9.461942543780851E-7
19017,8.38374229528376E-9
21165,2.7748828146361983E-8
19011,1.0207047155834035E-8
24009,1.246247456116256E-7
11001,9.303791242510223E-7
19013,4.8508028815685173E-8
21169,5.6126926597512016E-8
01109,2.1891725578011486E-5
01107,4.253603944405416E-7
01105,4.718239942923987E-7
01103,2.1016430563354164E-6
01101,7.381783530798183E-5
24011,3.79831533616325E-8
21193,1.597072341269665E-7
21195,3.206271695883429E-7
21191,5.0336146833063126E-8
24019,4.751197373802459E-8
19025,3.754182323531215E-9
24017,2.4305036715087987E-7
19023,5.462021428811974E-9
21197,5.841798496234335E-8
24015,9.452480529366049E-8
19029,5.274572734746183E-9
21199,3.1617988883640923E-7
24013,1.9286101285889338E-7
19027,7.357686244166466E-9
19021,6.6373432776962795E-9
21185,1.7043693296031378E-7
24021,2.7693105665180916E-7
21183,9.881297177508872E-8
24023,5.970290995009559E-8
