uid,movement
01059,3.775220877754118E-7
01057,2.34485572156075E-7
01051,6.673180702076793E-7
01055,8.486213771336052E-7
01053,5.139405996195533E-7
01045,4.576635815351761E-7
16009,2.6081030494988256E-9
01047,5.941771814881214E-7
01049,4.738825013682913E-7
16005,4.6599183794198024E-8
16007,4.422487781289728E-9
16001,1.2154592432063835E-7
29510,2.46174093655772E-6
16003,1.2308243288006865E-9
01041,1.5805537352608734E-7
01043,7.877336617976805E-7
01079,3.730078582239663E-7
01077,9.617673074695884E-7
01075,2.0739376803181592E-7
01073,7.457124254262231E-6
01071,3.953942972811477E-7
01067,1.379172156818302E-7
01069,7.703378232569238E-7
01063,1.3848965568209328E-7
01065,2.272583451775726E-7
01061,2.637564067170455E-7
19101,6.461146962746257E-8
19103,3.340899722469088E-7
19105,4.9618917639943E-8
01095,6.987929661049068E-7
01093,3.839614722027129E-7
01099,3.303088747214673E-7
01097,7.2076320401832696E-6
19107,4.259733560456071E-8
19109,3.42864400446778E-8
01091,3.320044083467237E-7
19113,5.059965029204888E-7
19111,1.6442996449411116E-7
19117,4.11239404625242E-8
19115,4.334670254419729E-8
01089,2.325474370024827E-6
01081,9.279326713695145E-7
01083,5.90348692317818E-7
01085,1.611162274761863E-7
01087,2.1385255825469403E-7
19119,2.339412577316916E-8
21073,1.2714758012594467E-7
21075,8.099390946434429E-8
21071,7.510470103325196E-8
55021,6.071193375228015E-8
32019,1.4333038458200465E-8
19141,3.436166290852553E-8
19145,9.429238660424692E-8
32013,6.424794764473004E-9
55023,2.5026186899922924E-8
19143,1.3892797284231463E-8
32011,8.066593869708384E-10
55025,5.537018391903721E-7
19149,6.603248836823825E-8
21077,1.8050054286190473E-8
32017,3.203694022642919E-9
55027,9.728329790361872E-8
19147,2.2622913929580754E-8
21079,4.197077659265367E-8
32015,2.6661830465224E-9
55029,1.8580646773973767E-8
21063,1.1434042439481771E-8
21061,5.4463923843421645E-8
55031,2.87078719606413E-8
32029,1.3437904627231375E-9
19151,2.21277433516006E-8
19153,1.380871457380976E-6
32021,2.27251666693723E-9
55035,9.15074593914705E-8
19155,3.8336040952304334E-7
21069,2.590139541114716E-8
32023,1.915628654110197E-8
55033,3.876840675736346E-8
19157,6.336757284974976E-8
21067,6.571912241883344E-7
55039,9.832459892929083E-8
19159,2.868775299067722E-8
21065,3.750963129745E-8
32027,2.779996264056255E-9
55037,3.232413902181333E-9
32031,1.2466623197913348E-7
21051,6.174518732808695E-8
21053,3.86344033940083E-8
19129,7.183000211356229E-8
55009,1.9074629676273755E-7
19127,1.1502177646985167E-7
21055,6.45019383479215E-8
55005,4.025074657524388E-8
19125,1.264671923503293E-7
21057,3.033518762944281E-8
55007,9.491918796070107E-9
19123,8.651635372331198E-8
21059,4.534507291191595E-7
55001,1.9756275167838556E-8
19121,5.9137086259272785E-8
32033,5.795260835935739E-9
55003,1.0655211741606764E-8
21041,2.606555365207127E-8
19131,1.925276402459981E-8
55019,3.230461655002305E-8
21045,5.283107535310568E-8
55017,5.134087864081339E-8
19137,5.7774294194338514E-8
21043,4.4222781709966577E-8
55015,3.8190251273373144E-8
19139,1.281505893360261E-7
21049,7.970278807127684E-8
55013,1.2641340170716138E-8
19133,3.569775067375982E-8
21047,4.821063062176505E-7
55011,1.5173773777945606E-8
19135,3.4663432508715954E-8
01011,1.0555449719551656E-7
19189,2.1789310966534457E-8
19187,1.131481757445177E-7
01013,2.6142008551282245E-7
19181,1.687805295329019E-7
01015,9.097027602689806E-7
01017,2.9196822374653164E-7
19185,3.3010755376915945E-8
01019,1.8588488132428544E-7
19183,7.375694314914262E-8
01009,4.802925137361063E-7
19191,3.5608106177803026E-8
01003,2.349343555714942E-6
19193,3.1153448849393775E-7
01001,5.14888407925702E-7
19195,1.4208586164380826E-8
01007,2.5414935446936893E-7
19197,3.514194881993798E-8
01005,2.5080408034538973E-7
01031,4.6616264380520444E-7
