uid,movement
01059,3.21466556764469E-7
01057,1.545180981180428E-7
01051,3.1032560705547955E-7
01055,8.963098322043935E-7
01053,1.0389880214415004E-7
01045,1.3816886413605507E-7
16009,1.2898591733559593E-8
01047,2.0642420553727144E-7
01049,6.116096178035659E-7
16005,1.1802174712583669E-7
16007,1.020853848113671E-8
16001,4.242723715664468E-7
29510,1.586715289659077E-5
16003,4.9076491095385685E-9
01041,4.171946223071117E-8
01043,7.103782662753779E-7
01079,3.6059732801832475E-7
01077,1.0135636956624573E-6
01075,1.3684296283174498E-7
01073,4.956358789130998E-6
01071,5.624238973315764E-7
01067,4.601417146942874E-8
01069,2.2264716637334035E-7
01063,5.367717641115664E-8
01065,8.888809045898201E-8
01061,6.490663818104449E-8
19101,2.5437441113662574E-6
19103,2.5826776942798796E-5
19105,6.7356898428648934E-6
01095,7.688955096126268E-7
01093,2.922704171465389E-7
01099,7.386657895548433E-8
01097,9.729285760062006E-7
19107,1.8559195348896804E-6
19109,1.1638222332932975E-6
01091,9.875120873120182E-8
19113,5.4182022462265464E-5
19111,5.996970895517453E-6
19117,7.695412483645024E-7
19115,2.595112948606544E-6
01089,2.964484282893265E-6
01081,5.131583432361301E-7
01083,7.266533344781895E-7
01085,5.423333108931567E-8
01087,9.997116007658797E-8
19119,3.14206628360336E-7
21073,1.2092104475197584E-6
21075,1.4387586533878268E-7
21071,6.475942930568451E-7
55021,0.0021734581456782746
32019,4.389191949911523E-8
19141,5.247218442110198E-7
19145,5.36582814569664E-7
32013,2.1309852674488014E-8
55023,7.791903226288215E-6
19143,2.430653364283069E-7
32011,2.2937175410737102E-9
55025,0.03450681193676997
19149,6.548487226526264E-7
21077,2.5706797244288284E-7
32017,5.817553011614103E-9
55027,0.012179363705613708
19147,5.275818263435295E-7
21079,2.8970118717492143E-7
32015,7.676641156020017E-9
55029,6.621240971179088E-6
21063,1.2490439680752447E-7
21061,2.405036142675947E-7
55031,2.794915164240333E-6
32029,4.322650869891033E-9
19151,4.273107884108818E-7
19153,3.4199154830489124E-5
32021,6.578039779321067E-9
55035,2.1424543360249644E-5
19155,2.6124742980392855E-6
21069,2.8864202880550723E-7
32023,4.298974302137089E-8
55033,6.700287830640188E-6
19157,3.0119239154110007E-6
21067,5.614262006708901E-6
55039,0.001723231291359466
19159,2.2611256168798536E-7
21065,2.8476103731431203E-7
32027,8.829584377063857E-9
55037,9.457846953250182E-7
32031,4.3868434684440836E-7
21051,4.0200445374234135E-7
21053,1.6289997848365238E-7
19129,3.83643975422247E-7
55009,1.0527031388077523E-4
19127,5.91057534809339E-6
21055,2.3150886868196487E-7
55005,6.4383373091002146E-6
19125,3.5164532910789475E-6
21057,1.2326128572651864E-7
55007,1.009109878150119E-6
19123,3.1033379602009756E-6
