uid,movement
04013,38
04015,2
06041,2
08107,9
09003,2
12115,5
13067,5
17031,29
17043,6
17121,9
17197,14
18003,2
18011,1
18039,19
18085,4
18087,3
18089,16
18097,7
18113,3
18141,18
18151,56
26005,147
26015,295
26021,24
26023,1231
26027,10
26037,24
26045,829
26047,6
26057,8
26059,660
26065,586
26067,18
26073,7
26075,1535
26077,3755
26081,173
26085,7
26091,37
26099,13
26107,8
26117,2
26121,7
26123,11
26125,165
26133,23
26139,10
26145,12
26147,5
26149,227
26159,57
26161,128
26163,82
28047,10
34003,5
35001,5
37119,14
39049,9
39093,2
39095,8
39113,2
39171,12
42055,12
45019,7
47065,14
47125,9
48029,3
51087,6
54061,6
55009,20
