uid,movement
05041,3
05051,2
06001,3
20177,2
28121,3
29077,12
31153,5
32003,2
34021,4
40101,1
42003,2
47037,3
47157,17
48021,7
48027,25
48029,8
48035,163
48041,14
48049,2
48085,10
48091,11
48099,4
48113,566
48121,29
48139,335
48143,21
48145,8
48157,2
48161,13
48181,17
48183,3
48193,5
48201,11
48203,4
48221,4
48245,10
48251,937
48257,23
48281,4
48293,87
48309,1410
48321,7
48331,3
48335,2
48347,2
48349,112
48355,3
48367,37
48381,4
48395,4
48397,1
48423,8
48425,31
48439,808
48453,5
48491,5
48497,3
49035,5
