uid,movement
01077,3
05029,5
05133,8
06037,4
08005,7
08101,3
13121,4
22015,2
22017,35
22019,11
22023,6
22033,11
22051,9
22055,14
22057,3
22079,2
22085,2
22101,11
26025,6
29189,5
35001,4
35045,18
36059,9
47037,2
47113,9
47157,1
48001,22
48005,1824
48027,2
48029,5
48039,12
48041,9
48057,2
48061,3
48067,4
48073,297
48113,26
48139,7
48159,7
48161,2
48167,29
48183,21
48187,9
48199,17
48201,161
48203,5
48209,3
48223,2
48225,30
48241,98
48245,16
48257,3
48291,2
48303,3
48313,5
48339,6
48355,5
48361,2
48365,26
48373,27
48401,167
48403,82
48405,105
48419,161
48423,50
48439,13
48449,3
48453,16
48455,3
48457,5
48471,3
48491,2
56037,6
