uid,movement
01031,84
01035,10
01039,214
01045,48
01061,135
01069,15
01083,28
01097,4
01101,15
01109,8
01131,8
12005,621
12011,14
12023,7
12031,10
12033,84
12059,97
12063,28
12073,18
12086,12
12091,3896
12095,9
12103,17
12111,10
12113,50
12121,18
12123,1
12129,12
12133,112
13053,10
13067,11
13089,13
13121,22
13129,6
17031,8
21111,13
22051,9
22055,2
22057,7
22071,10
22073,10
22075,10
24031,12
28049,20
28059,2
28089,7
28149,10
37067,9
37183,15
40143,7
42131,31
45015,7
47065,10
48201,8
48439,20
51059,16
