uid,movement
05121,2
06037,3
06067,2
08031,3
17007,2
17015,12
17029,9
17031,171
17037,8
17043,56
17057,2
17063,20
17073,464
17079,6
17089,65
17093,43
17095,9
17097,7
17099,3663
17103,210
17105,20
17107,3
17111,6
17113,26
17117,2
17119,2
17121,2
17123,133
17141,22
17143,108
17155,561
17161,98
17167,16
17175,42
17177,7
17179,31
17183,3
17187,5
17195,334
17197,92
17201,75
17203,2
18053,4
18091,3
18097,4
18141,7
19013,12
19103,2
19113,7
19163,37
19187,5
26021,2
29095,8
29189,5
36081,3
39153,6
46079,12
48201,7
51013,8
55009,4
55079,2
55105,5
55127,2
