uid,movement
01053,13
01073,21
01089,5
01097,2
04013,21
04015,12
04019,15
05001,18
05033,18
05051,8
05069,8
05115,3
05119,18
05131,12
05139,10
05145,21
06001,45
06025,7
06037,54
06067,5
06073,20
08005,8
08013,17
08031,60
08041,8
08051,8
08101,15
09001,18
10003,5
11001,7
12005,8
12057,9
12071,4
12073,8
12086,3
12087,6
12095,4
12101,8
13051,11
13063,13
13089,13
13095,6
13153,7
13179,9
13275,4
17031,26
17043,5
17111,7
17147,4
17167,8
18057,2
18089,5
18097,8
19103,6
19113,48
19153,8
20005,7
20051,5
20091,22
20103,7
20169,6
20173,60
20177,13
20209,33
21067,6
21093,4
21107,7
21111,12
22033,20
22051,19
22071,28
22101,2
24031,9
24510,13
25017,13
25025,6
26049,6
26057,6
26139,10
27053,8
28047,15
29019,7
29077,12
29095,8
29097,28
29145,12
29165,17
29169,7
29189,14
29213,7
29510,19
30111,16
31055,33
31079,2
31109,2
31127,9
32510,8
34017,15
35001,8
36009,7
36061,10
37001,14
37071,9
37099,12
37125,7
39035,9
39049,9
39057,15
40007,23
40009,10
40011,50
40013,8
40015,50
40017,5263
40019,18
40021,16
40023,8
40027,8632
40031,83
40033,8
40037,26
40039,72
40041,7
40043,51
40045,7
40047,56
40049,66
40051,270
40053,38
40055,14
40057,16
40063,7
40065,26
40071,93
40073,170
40075,6
40077,6
40079,16
40081,308
40083,1198
40087,248
40089,8
40093,7
40095,11
40097,12
40099,12
40101,44
40103,47
40107,9
40111,20
40113,1
40119,388
40121,51
40123,86
40125,1049
40127,32
40129,18
40131,7
40133,81
40135,15
40137,48
40139,15
40141,11
40143,400
40145,4
40147,10
40151,2
40153,16
41051,12
42003,9
42005,5
42091,23
42121,6
45079,6
46081,2
47035,4
47041,6
47053,9
47157,13
48027,5
48029,55
48061,4
48071,17
48085,39
48097,16
48113,276
48121,8
48141,17
48167,5
48177,7
48181,11
48201,69
48231,5
48251,8
48257,2
48309,12
48325,8
48339,26
48355,18
48375,3
48439,153
48453,8
48481,9
48485,85
48491,1
49011,6
49035,8
50007,8
51013,7
51059,23
51510,7
51550,9
51600,6
51710,14
51790,9
53033,13
53037,2
55009,30
56003,24
56005,8
