uid,movement
06037,6
12031,6
12057,8
12083,2
12101,2
13121,4
17031,8
17063,7
17167,7
17201,15
18039,11
18089,3
18097,6
21111,3
26005,509
26011,2
26015,28
26021,2
26025,2
26029,8
26035,11
26037,20
26045,6
26049,3
26055,7
26057,3
26059,4
26065,48
26067,48
26075,4
26077,32
26081,4508
26099,9
26101,4
26103,5
26105,71
26107,38
26115,13
26117,59
26123,830
26125,74
26127,427
26139,11845
26145,8
26147,2
26149,5
26155,7
26159,6
26161,27
26163,28
27033,5
29215,1
35013,2
36005,2
36059,8
36081,13
37159,14
39093,1
39095,2
39173,3
42003,2
42085,8
48113,10
48201,4
50025,5
51101,8
51540,2
51700,5
55059,3
55079,1
