uid,movement
01001,23
01003,3425
01015,30
01017,7
01023,26
01025,204
01027,4
01029,6
01033,11
01035,27
01039,24
01045,13
01047,7
01049,9
01053,192
01069,65
01071,52
01073,141
01081,10
01085,15
01089,17
01091,21
01099,68
01101,127
01109,7
01113,14
01117,54
01119,11
01121,15
01123,7
01125,77
01129,913
01131,26
01133,19
04013,51
05007,9
05069,14
05119,8
06061,7
06067,9
06073,16
06095,6
08031,7
08065,7
12005,19
12009,23
12031,17
12033,264
12053,9
12057,8
12073,6
12087,6
12089,7
12091,18
12099,10
12113,12
12131,18
13015,16
13059,4
13067,6
13089,24
13095,7
13099,13
13117,12
13121,41
13135,24
13207,43
13245,26
13285,28
17019,10
17031,12
17199,5
19013,10
19163,13
20091,8
21005,7
21035,4
21101,18
21111,4
22005,21
22017,20
22019,15
22023,11
22033,17
22049,15
22051,63
22055,10
22057,130
22071,90
22073,10
22075,16
22087,12
22089,13
22095,22
22101,141
22103,46
22105,20
22109,93
22113,16
22115,3
22127,9
23005,23
24003,5
24027,19
25017,8
26073,7
26081,11
26101,5
26115,5
26163,4
27123,9
28003,5
28019,16
28031,11
28035,34
28039,128
28041,48
28045,32
28047,404
28049,23
28051,6
28059,4182
28067,8
28073,32
28077,6
28085,6
28105,34
28111,7
28121,33
28123,5
28127,5
28143,5
28149,11
28153,18
29077,5
29095,18
31127,20
34017,29
34023,10
36061,14
36119,22
37047,6
37183,6
39035,1
39049,1
39095,4
39141,3
40101,5
40109,7
40131,9
40143,14
42029,16
45077,6
45079,8
47037,4
47113,11
47141,14
47157,6
47173,11
48029,25
48039,12
48139,8
48157,12
48167,10
48177,7
48201,145
48245,23
48339,6
48355,3
48439,23
48453,6
48479,4
51013,2
51061,3
51710,5
51810,8
