uid,movement
06037,10
08069,10
11001,5
17031,14
17201,2
18029,56
18057,15
18061,7
18097,25
18111,5
18115,7
18137,14
18155,3
19095,2
21015,4062
21023,19
21029,3
21031,12
21067,38
21071,8
21073,17
21077,4
21081,20
21093,8
21097,8
21103,8
21105,9
21111,28
21115,7
21117,5782
21151,15
21161,50
21177,2
21179,4
21191,208
21199,6
21221,8
21225,8
21235,7
25025,5
29510,5
36059,2
39015,20
39017,652
39025,579
39027,23
39049,32
39057,10
39061,14946
39065,8
39071,10
39081,5
39089,11
39109,12
39113,82
39133,12
39165,322
39169,7
42045,7
42101,6
47163,6
48029,7
48113,6
48161,7
48167,6
48245,7
51061,2
51165,7
54079,10
