uid,movement
11001,8
12009,7
12085,3
12087,3
12095,15
13121,6
21015,3
21067,3
21221,1
22103,8
24003,8
24015,3
24031,16
27095,7
34027,8
37035,7
37069,9
37171,2
37183,4
39061,2
39103,12
42043,7
42055,4
42131,4
42133,6
47065,7
48251,8
51005,526
51013,6
51015,29
51017,18
51019,8
51023,24
51067,5
51071,6
51107,5
51109,11
51121,7
51163,12
51165,5
51199,5
51510,10
51560,10
51580,77
51660,14
51678,3
51680,4
51690,2
51710,11
51760,4
51770,29
51775,3
51790,8
51810,8
51820,10
54005,1
54007,3
54011,2
54015,1
54019,105
54021,7
54033,2
54035,8
54039,42
54047,2
54053,7
54055,43
54057,5
54063,277
54067,180
54075,99
54081,287
54083,31
54089,41
54099,13
54101,9
54107,13
54109,10
55103,9
