uid,movement
01001,10
01005,10
01007,7
01013,213
01015,21
01025,10
01031,520
01033,21
01035,157
01041,219
01045,124
01047,25
01049,25
01051,10
01053,57
01055,6
01061,76
01065,3
01069,101
01071,2
01073,49
01087,2
01097,61
01099,45
01101,85
01109,68
01115,2
01121,3
01125,16
01127,2
01131,11
05143,20
06013,14
06083,9
08031,3
11001,5
12033,25
12081,9
12091,155
12113,7
12131,130
13051,5
13057,6
13121,14
13131,15
13243,7
13313,7
18167,10
21107,12
21111,9
21205,17
22023,6
22033,2
22051,18
22057,6
22071,16
22089,1
22103,1
22109,3
26163,7
28051,12
28059,6
28087,10
28129,6
37119,6
37133,5
39141,5
40031,6
47065,9
47157,7
48113,9
48167,7
48201,53
48423,6
51670,3
51760,7
