uid,movement
01003,1975
01015,4
01031,5
01035,12
01039,3
01045,14
01047,2
01053,1097
01069,9
01073,73
01091,6
01097,928
01099,52
01101,20
01107,10
01109,5
01117,23
04013,13
05119,8
06025,9
06059,19
06077,6
08059,35
09003,7
11001,8
12001,53
12005,114
12011,17
12019,17
12031,88
12037,21
12039,10
12057,23
12059,16
12063,15
12065,6
12067,3
12069,20
12071,15
12073,44
12083,28
12086,29
12087,12
12091,955
12095,27
12099,17
12107,3
12113,5084
12115,15
12117,8
12119,10
12123,10
12127,30
12131,101
12133,18
13017,8
13053,11
13059,8
13063,47
13067,48
13069,10
13089,10
13121,119
13153,5
13179,8
13255,9
13303,7
17031,14
17097,48
17143,18
17201,3
18039,7
20173,11
21015,14
21111,8
21209,12
22005,14
22019,26
22023,5
22031,9
22033,6
22045,7
22051,82
22055,133
22057,73
22071,73
22075,42
22087,7
22101,34
22103,5
22105,5
22109,29
24031,27
26125,6
26163,8
27053,22
28009,7
28047,41
28059,50
28075,37
28129,5
28143,9
29077,10
29189,9
30111,24
31109,16
34003,11
34013,9
35043,9
36061,27
36075,14
36081,12
37049,32
37087,24
37089,9
37119,37
37133,28
37191,7
38035,7
39003,5
39049,18
39095,10
41051,7
42041,19
45013,7
45037,12
45045,12
45091,10
47037,6
47155,7
47157,45
48029,11
48039,6
48113,18
48167,8
48201,84
48245,7
48277,16
48309,28
48351,8
48439,16
49035,8
51059,8
51179,10
51710,32
51810,42
53029,6
55133,10
