uid,movement
05007,2
05041,1
05131,3
06037,3
08041,5
08099,2
10003,2
12089,2
12095,2
13087,3
17043,6
17115,2
20007,2
20009,9
20019,2
20035,444
20037,2
20057,1
20059,3
20077,5
20091,2
20107,3
20117,7
20125,7
20133,4
20151,8
20173,95
20175,2
20191,47
20209,4
22095,2
22101,1
29021,2
29097,3
31137,17
31169,6
34007,2
37113,12
40003,2
40009,5
40011,2
40023,9
40027,7
40031,2
40037,9
40041,3
40047,62
40053,30
40059,6
40065,8
40073,2
40081,3
40083,7
40099,2
40101,1
40103,196
40109,95
40111,7
40113,137
40115,2
40117,11
40119,155
40121,5
40125,7
40131,7
40133,2
40143,73
40147,5
40151,4
40153,2
47065,2
48029,2
48113,8
48179,12
48201,17
48245,5
48251,3
48439,2
48491,1
53053,5
55031,2
56025,3
