uid,movement
06073,6
06075,16
09001,13
10003,22
11001,6
12011,3
12031,15
17031,55
17043,1
19057,8
20103,2
21015,2
21067,6
21111,6
24003,6
24031,5
24033,3
24043,5
24047,1
26099,5
26163,4
27037,2
27053,8
27123,6
28087,7
32003,3
34005,11
34015,2
34021,2
34023,9
34035,11
36003,3
36013,8
36029,13
36055,15
36059,9
36061,4
36091,11
37097,4
37101,11
37119,17
39017,8
39025,2
39029,22
39035,14
39049,15
39085,8
39095,2
39099,117
39133,8
39151,15
39153,12
39155,110
40143,15
42001,8
42003,21403
42005,1013
42007,1372
42009,9
42011,13
42013,12
42015,7
42021,53
42027,44
42031,181
42033,11
42035,1
42039,81
42043,13
42047,1
42049,96
42051,35
42053,2
42059,2
42061,4
42063,63
42065,15
42071,11
42073,1013
42075,6
42077,7
42079,33
42083,3
42085,1628
42087,2
42091,36
42095,2
42107,8
42109,4
42111,7
42115,6
42117,7
42121,297
42123,7
42125,267
42129,831
42133,14
44005,2
44007,11
47013,2
47065,10
47157,2
47163,13
48121,14
48201,14
48367,15
51013,7
51027,12
51193,9
51770,2
51810,10
53033,13
54009,7
54043,7
54049,15
54061,7
54107,4
55025,10
55141,7
