uid,movement
04013,62
04019,9
05089,13
05103,22
05119,11
06003,13
06007,18
06009,26
06013,35517
06017,13
06019,101
06023,29
06027,6
06029,33
06031,15
06033,12
06035,3
06037,524
06041,3745
06045,37
06047,31
06051,7
06053,141
06055,340
06057,35
06059,115
06061,118
06065,40
06067,705
06069,35
06071,126
06073,125
06075,72035
06077,1415
06079,25
06081,33501
06083,41
06085,69669
06087,462
06089,11
06093,12
06095,1883
06097,867
06099,342
06101,14
06107,4
06111,42
06113,260
08005,20
08031,22
08097,8
09001,23
09009,16
09011,6
11001,41
12031,51
12086,30
12099,6
12103,13
13089,16
13121,21
13225,6
13245,5
16001,8
17031,94
17043,9
17097,6
18039,6
18063,7
18097,9
20091,13
20209,8
21111,16
21117,8
24031,6
24033,11
24510,9
25017,8
25021,6
25025,20
26125,5
26161,6
26163,5
27053,14
28049,10
29097,4
29189,7
32003,58
32031,49
34003,8
34013,9
34023,9
34025,10
35001,3
35009,6
35013,7
36059,8
36061,54
36081,13
36103,8
36119,8
37119,11
37183,18
39035,6
39041,9
39113,6
40109,5
40121,9
41019,6
41035,17
41039,18
41041,19
41051,35
41067,18
42003,10
42017,4
42029,20
42045,12
42085,7
42091,6
42095,11
42125,6
46035,17
47097,10
47149,9
47157,8
47187,9
48113,38
48141,8
48187,4
48201,59
48257,10
48325,14
48375,11
48453,16
48491,7
49035,20
49045,25
49049,9
51013,9
51059,34
51187,15
53029,21
53033,146
53047,6
53075,7
54003,11
55009,10
55079,11
