uid,movement
06059,9
11001,12
12086,2
17031,5
17097,4
18019,8
18063,6
19153,4
21019,5
24021,3
26021,4
26139,10
29077,8
29169,6
29189,10
32003,2
36103,6
39005,18
39009,27
39019,4
39023,5
39025,1
39029,9
39031,31
39035,35
39041,2
39047,14
39049,141
39059,466
39061,7
39067,280
39073,8
39075,2
39077,8
39081,1129
39085,11
39089,19
39099,20
39103,7
39111,626
39113,22
39119,92
39121,70
39127,9
39129,6
39139,18
39151,56
39153,18
39157,73
39159,15
39167,53
39169,12
39173,5
42003,206
42009,2
42019,2
42043,7
42051,10
42059,40
42085,6
42091,2
42125,138
42129,26
49043,8
51683,6
54003,6
54009,131
54019,10
54029,17
54049,15
54051,1064
54061,35
54069,4603
54073,7
54095,2
54103,227
54107,40
55079,9
