uid,movement
01003,13
01005,12
01031,5
01035,15
01045,35
01061,38
01069,613
01073,7
04013,2
06073,7
12005,286
12011,4
12013,329
12031,4
12033,27
12037,11
12039,948
12045,14
12047,2
12057,2
12059,140
12069,8
12073,350
12077,75
12079,1
12086,5
12091,4
12095,4
12113,3
12115,3
12123,4
12131,48
12133,1062
13051,11
13087,32
13097,5
13099,12
13121,6
13135,13
13185,10
13253,5
13319,12
17099,4
19103,11
21035,7
22051,2
22089,11
24045,5
25025,5
26163,21
28047,1
37119,3
42041,8
42071,13
47037,4
47043,4
47157,14
48201,8
53033,4
55079,8
