uid,distance
47079,107921.915356
49025,108760.339506
47071,107981.154353
47073,107614.137286
47075,108000.134659
39029,107476.548598
47077,107964.188678
55061,106895.197617
19103,107336.158108
27039,106844.900902
19101,107438.402271
51036,106696.73303
19107,107382.398719
55067,106639.736891
19105,107266.862272
27033,106818.549067
51735,106525.678764
27031,105988.803919
19109,106998.456117
27037,106693.029711
27035,106230.738338
55031,106264.6093
47105,107738.775795
47107,107767.851482
47101,107934.383251
47103,107905.153767
47109,107998.642407
27107,106007.892169
27105,106889.244014
27103,106748.344139
27101,106815.156896
29067,107958.018479
27109,106857.789554
39049,107622.47026
16029,107892.788949
19039,107413.217463
39041,107620.76009
16021,107490.093588
39043,107591.894744
19035,107085.074054
39045,107603.108387
19033,107039.933587
39047,107643.891428
19031,107328.288863
51810,106466.72514
33015,104213.252826
48373,108628.331811
12043,107635.267215
12041,107729.71338
12047,107722.021967
48395,108694.627233
12045,107996.035712
12049,107695.831609
33011,104466.975108
46059,106725.703339
46051,106549.983345
01009,107948.327287
46055,106868.793407
46057,106668.102723
37029,106508.703656
51149,106735.086048
13149,107863.3061
51143,107158.703162
29069,107982.681831
51147,106986.949484
56021,107619.619439
51145,106883.90138
33019,104553.725037
21081,107703.604923
48397,108496.496608
21083,107906.732663
02270,104574.724336
21085,107801.952602
21087,107779.322861
21089,107616.564353
51830,106618.033852
26071,106400.328032
26073,107205.637855
26075,107488.188249
26077,107440.106238
26079,106916.806827
47047,108030.337028
42103,105979.796038
51063,107310.470814
17153,107882.117851
48269,108581.290508
17151,107857.203056
46071,107001.286147
17157,107820.29234
17155,107464.535221
48181,108428.346185
05091,108350.790159
17159,107755.803177
05095,108131.329931
05097,108225.106464
46077,106743.67374
36047,105669.601266
13319,107684.470634
13315,107733.969535
13317,107618.86622
13311,107707.654845
13313,107808.397176
48185,108714.588589
17081,107793.36174
42007,107420.059288
17083,107716.970297
17085,107248.097294
17087,107859.684168
17089,107376.875888
05145,108101.606571
42109,106687.485949
05143,108094.768707
05141,108092.942336
49027,108630.589876
48469,108948.73088
48467,108505.717032
48465,109084.467628
45063,107437.817113
48463,109062.268934
48461,108956.952863
20119,108097.108113
20115,107846.472903
20117,107620.776951
20111,107817.519116
20113,107851.612343
36123,106619.750537
36121,107026.655099
13229,107606.260677
48263,108659.794374
48265,108957.087326
48267,108931.080809
13221,107653.075588
13223,107822.53937
13225,107759.86988
13227,107777.777278
55091,106727.228109
40049,108328.460333
