uid,distance
13261,2173.48430004
13263,2112.78883069
13269,2124.73936966
42055,1446.20275823
45089,2016.75557878
40089,2212.45162028
48047,2934.7541614
48217,2465.61805794
48041,2551.61282011
48043,2874.71830584
40081,2161.89497151
26153,1277.7374539
40083,2167.08037129
40085,2308.80922487
40087,2234.08499233
20065,2031.78107293
37161,1841.89952505
20067,2204.0691135
37163,1896.27950165
20061,1931.1425139
37165,1900.5483438
20063,2082.79001811
37167,1851.15035302
36079,1436.171733
20069,2156.27774771
48351,2464.40591144
08069,2194.67887705
08067,2510.85975956
08065,2319.1073105
45081,1974.34409672
08063,2147.49272342
08061,2210.73674043
31119,1801.8996251
31113,1932.82789132
31111,1970.66668414
31117,1955.31002981
31115,1877.41947393
48211,2282.90683624
08085,2457.58011051
08087,2143.35465595
18159,1493.3452847
08081,2324.48111424
26159,1384.18651327
08083,2543.45234168
18153,1615.46361096
18151,1378.92915657
08089,2284.76286884
18157,1511.64675476
18155,1577.80758594
51117,1734.03334986
29119,2004.83788687
29113,1723.24814181
29111,1683.97631675
29117,1765.63845273
29115,1744.93503159
51033,1622.68132183
55063,1481.01139112
51031,1677.84003384
54059,1630.24647444
55065,1494.70146348
51037,1700.09767194
55103,1476.26179732
18007,1510.10967617
55101,1398.53933422
55107,1440.3412079
55105,1457.93083975
51119,1677.03473768
51035,1715.84437811
55069,1396.93608462
48055,2665.49471821
48363,2443.53581478
38059,1770.44771842
02122,4336.1193378
47025,1753.13663341
47023,1934.13088608
47021,1830.55709879
47029,1800.94586778
29199,1676.87732113
17037,1483.93330151
19179,1653.68257649
39169,1364.14451073
17039,1585.45826982
19173,1752.03465743
39163,1500.4789609
19171,1605.18555024
39161,1417.61178415
19177,1652.89568208
39167,1473.78086836
19175,1719.77064549
39165,1513.32917475
22027,2265.86817472
22025,2336.61314958
22023,2531.17737146
22021,2305.03545974
22029,2348.70791878
06007,3096.54705885
06005,3117.66620478
06003,3055.81049116
06001,3245.79654574
06009,3128.48293938
51620,1755.31308231
02016,6318.02891658
02013,5028.32787272
16011,2385.97178687
39017,1520.23514666
16013,2455.15711118
39015,1547.31605552
16015,2516.5480527
27159,1548.56901545
16017,2385.45335441
39011,1429.21700736
16019,2339.03401268
27155,1616.82552827
27157,1507.88668701
27151,1601.56146002
27153,1555.22677718
22117,2369.17992807
21129,1656.65025897
21127,1604.19548105
48367,2423.31481673
21125,1704.80498156
21123,1694.63801748
22115,2420.52989176
21121,1721.13808747
16059,2378.89078444
46061,1732.05960107
40001,2069.67802607
12039,2318.0049226
42031,1320.33981736
46065,1790.05340009
22111,2248.71852941
46067,1743.87175194
42035,1336.17279907
12033,2344.25538904
12031,2333.73879192
42039,1280.30747523
12037,2394.45894172
40003,2141.33486497
12035,2420.55964498
51133,1657.07423215
51131,1718.28692616
51137,1592.612904
51135,1694.87908046
40005,2233.92390556
51139,1552.6922138
16057,2443.746521
31177,1767.41398084
40007,2224.93817098
13299,2262.63203784
22119,2283.90476078
13291,1908.25620175
13293,2093.92002387
13295,1932.57361983
51061,1550.13330456
13297,2004.21774536
12107,2406.33386791
12105,2572.64178203
12103,2576.5599182
12101,2536.40968496
02240,3861.93927827
12109,2378.65640916
26049,1268.31707695
05029,2055.92292593
26041,1300.2114411
05021,1903.0373097
26043,1327.60419267
05023,2013.31088128
26045,1323.30315032
05025,2153.32460774
26047,1245.43486707
05027,2239.74143117
20099,1997.50605461
48239,2710.14045555
20091,1866.73987798
20093,2175.05992202
20095,2077.79067056
20097,2121.76087236
13185,2285.94576779
13187,1932.93885471
13181,1996.30665129
13183,2193.68233372
01049,1964.52977653
13189,2026.06411607
12129,2359.2974676
36003,1251.97401404
36005,1475.2934469
36007,1311.33981279
36009,1242.53044765
45019,2096.25937008
05115,2051.42576575
05117,2058.3068048
05111,1973.87656248
05113,2165.36510952
48309,2504.39375568
05119,2084.34706083
48435,2708.43010368
48437,2435.93176595
48431,2620.09348218
48433,2481.32143877
48439,2405.78756693
53027,2830.22020815
48129,2367.18657516
48123,2723.45840617
30045,2130.06510095
26029,1259.58444982
48125,2467.94137908
13071,2253.30040403
13073,2018.91284258
13075,2255.29848896
13077,2053.79354235
13079,2107.91877745
13277,2226.06290134
13275,2285.81981552
13273,2200.7243558
13271,2179.23000922
45087,1908.67965918
45085,1985.01255527
45083,1886.37478616
13279,2157.01459566
18099,1435.12410618
18093,1609.83558462
18091,1436.82246298
08091,2450.91450409
18097,1531.96667073
18095,1494.29960322
48057,2756.16155188
40099,2261.2958278
48053,2602.80275941
48051,2575.92627972
40093,2179.20500835
40091,2144.4008911
40097,2059.29486158
40095,2286.71013593
20077,2099.65392684
20075,2195.24264999
37199,1797.99541151
20073,1984.31288336
20071,2164.68764208
37195,1833.23660451
37197,1769.62833534
37191,1864.8920866
37193,1764.7756237
20079,2017.58266821
08079,2444.30725003
48369,2479.29349991
08071,2336.10412195
08073,2205.33650554
08075,2086.41834247
08077,2429.02573472
18167,1590.63422252
28021,2286.76826374
18165,1563.4504366
18163,1699.47562336
18161,1514.1135872
28023,2232.56472032
18169,1450.95034274
08097,2344.33950139
08095,2062.03318443
08093,2295.56929519
19037,1554.56898213
28025,2089.45047209
08099,2222.85598694
29127,1697.66470637
48399,2578.93770615
29125,1815.3520898
16023,2401.54401297
29123,1816.26128884
