uid,region,name,population,latitude,longitude
U40101,Oklahoma,Muskogee,69451,35.6176,-95.3839
U40103,Oklahoma,Noble,11411,36.3849,-97.2363
U40105,Oklahoma,Nowata,10569,36.7896,-95.6133
U40107,Oklahoma,Okfuskee,11814,35.4668,-96.3278
U40109,Oklahoma,Oklahoma,660448,35.5546,-97.4094
U40111,Oklahoma,Okmulgee,39685,35.6469,-95.9646
U40113,Oklahoma,Osage,44437,36.6247,-96.4084
U40115,Oklahoma,Ottawa,33194,36.8358,-94.8027
U40117,Oklahoma,Pawnee,16612,36.3137,-96.6967
U40119,Oklahoma,Payne,68190,36.0792,-96.9753
U40121,Oklahoma,Pittsburg,43953,34.9255,-95.7481
U40123,Oklahoma,Pontotoc,35143,34.7211,-96.6927
U40125,Oklahoma,Pottawatomie,65521,35.2114,-96.957
U40127,Oklahoma,Pushmataha,11667,34.3779,-95.4081
U40129,Oklahoma,Roger Mills,3436,35.7086,-99.7416
U40131,Oklahoma,Rogers,70641,36.3781,-95.6013
U40133,Oklahoma,Seminole,24894,35.1584,-96.6029
U40135,Oklahoma,Sequoyah,38972,35.5024,-94.7508
U40137,Oklahoma,Stephens,43182,34.4814,-97.8556
U40139,Oklahoma,Texas,20107,36.742,-101.4884
U40141,Oklahoma,Tillman,9287,34.3711,-98.9317
U40143,Oklahoma,Tulsa,563299,36.1201,-95.9417
U40145,Oklahoma,Wagoner,57491,35.9635,-95.5141
U40147,Oklahoma,Washington,48996,36.7044,-95.9062
U40149,Oklahoma,Washita,11508,35.2902,-98.992
U40151,Oklahoma,Woods,9089,36.7651,-98.869
U40153,Oklahoma,Woodward,18486,36.4256,-99.2737
U41001,Oregon,Baker,16741,44.7034,-117.6919
U41003,Oregon,Benton,78153,44.4906,-123.4263
U41005,Oregon,Clackamas,338391,45.1605,-122.1951
U41007,Oregon,Clatsop,35630,46.0245,-123.705
U41009,Oregon,Columbia,43560,45.9419,-123.0811
U41011,Oregon,Coos,62779,43.1842,-124.0926
U41013,Oregon,Crook,19182,44.1631,-120.3716
U41015,Oregon,Curry,21137,42.4667,-124.2114
U41017,Oregon,Deschutes,115367,43.9151,-121.2256
U41019,Oregon,Douglas,100399,43.2859,-123.1544
U41021,Oregon,Gilliam,1915,45.3817,-120.2119
U41023,Oregon,Grant,7935,44.4963,-119.0141
U41025,Oregon,Harney,7609,43.0644,-118.9859
U41027,Oregon,Hood River,20411,45.5118,-121.656
U41029,Oregon,Jackson,181269,42.4118,-122.6758
U41031,Oregon,Jefferson,19009,44.6438,-121.183
U41033,Oregon,Josephine,75726,42.3854,-123.5972
U41035,Oregon,Klamath,63775,42.6838,-121.6462
U41037,Oregon,Lake,7422,42.7884,-120.3898
U41039,Oregon,Lane,322959,43.9283,-122.8977
U41041,Oregon,Lincoln,44479,44.6411,-123.9112
U41043,Oregon,Linn,103069,44.4948,-122.5438
U41045,Oregon,Malheur,31615,43.1877,-117.604
U41047,Oregon,Marion,284834,44.9009,-122.5763
U41049,Oregon,Morrow,10995,45.4255,-119.6023
U41051,Oregon,Multnomah,660486,45.5477,-122.4172
U41053,Oregon,Polk,62380,44.9044,-123.3973
U41055,Oregon,Sherman,1934,45.3992,-120.6785
U41057,Oregon,Tillamook,24262,45.4557,-123.7593
U41059,Oregon,Umatilla,70548,45.5912,-118.7339
U41061,Oregon,Union,24530,45.304,-117.9991
U41063,Oregon,Wallowa,7226,45.5938,-117.1856
U41065,Oregon,Wasco,23791,45.1645,-121.1651
U41067,Oregon,Washington,445342,45.5535,-123.0976
U41069,Oregon,Wheeler,1547,44.7364,-120.0269
U41071,Oregon,Yamhill,84992,45.2481,-123.3161
U42001,Pennsylvania,Adams,91292,39.8695,-77.2177
U42003,Pennsylvania,Allegheny,1281666,40.4689,-79.9809
U42005,Pennsylvania,Armstrong,72392,40.8124,-79.4641
U42007,Pennsylvania,Beaver,181412,40.6841,-80.3507
U42009,Pennsylvania,Bedford,49984,39.9971,-78.49
U42011,Pennsylvania,Berks,373638,40.414,-75.9269
U42013,Pennsylvania,Blair,129144,40.4979,-78.3106
U42015,Pennsylvania,Bradford,62761,41.7915,-76.5021
U42017,Pennsylvania,Bucks,597635,40.3369,-75.1071
U42019,Pennsylvania,Butler,174083,40.9138,-79.919
U42021,Pennsylvania,Cambria,152598,40.4941,-78.7153
U42023,Pennsylvania,Cameron,5974,41.4383,-78.1983
U42025,Pennsylvania,Carbon,58802,40.9178,-75.7094
U42027,Pennsylvania,Centre,135758,40.9092,-77.8478
U42029,Pennsylvania,Chester,433501,39.974,-75.7497
U42031,Pennsylvania,Clarion,41765,41.1982,-79.4204
U42033,Pennsylvania,Clearfield,83382,41.0002,-78.4737
U42035,Pennsylvania,Clinton,37914,41.2453,-77.6491
U42037,Pennsylvania,Columbia,64151,41.0455,-76.4043
U42039,Pennsylvania,Crawford,90366,41.6868,-80.1078
U42041,Pennsylvania,Cumberland,213674,40.1648,-77.2634
U42043,Pennsylvania,Dauphin,251798,40.4126,-76.7926
U42045,Pennsylvania,Delaware,550864,39.9167,-75.3988
U42047,Pennsylvania,Elk,35112,41.4273,-78.6539
U42049,Pennsylvania,Erie,280843,42.118,-80.0964
U42051,Pennsylvania,Fayette,148644,39.9141,-79.6446
U42053,Pennsylvania,Forest,4946,41.5133,-79.2497
U42055,Pennsylvania,Franklin,129313,39.9267,-77.7245
U42057,Pennsylvania,Fulton,14261,39.9108,-78.1226
U42059,Pennsylvania,Greene,40672,39.849,-80.2257
U42061,Pennsylvania,Huntingdon,45586,40.4223,-77.9686
U42063,Pennsylvania,Indiana,89605,40.6514,-79.0875
U42065,Pennsylvania,Jefferson,45932,41.1303,-78.999
U42067,Pennsylvania,Juniata,22821,40.5307,-77.4004
U42069,Pennsylvania,Lackawanna,213295,41.4403,-75.6096
U42071,Pennsylvania,Lancaster,470658,40.042,-76.2502
U42073,Pennsylvania,Lawrence,94643,40.9927,-80.3344
U42075,Pennsylvania,Lebanon,120327,40.3673,-76.458
U42077,Pennsylvania,Lehigh,312090,40.6142,-75.5906
U42079,Pennsylvania,Luzerne,319250,41.1728,-75.976
U42081,Pennsylvania,Lycoming,120044,41.3436,-77.0553
U42083,Pennsylvania,McKean,45936,41.8146,-78.5725
U42085,Pennsylvania,Mercer,120293,41.3,-80.2528
U42087,Pennsylvania,Mifflin,46486,40.6119,-77.6207
U42089,Pennsylvania,Monroe,138687,41.0562,-75.329
U42091,Pennsylvania,Montgomery,750097,40.21,-75.3702
U42093,Pennsylvania,Montour,18236,41.0293,-76.6653
U42095,Pennsylvania,Northampton,267066,40.7528,-75.3074
U42097,Pennsylvania,Northumberland,94556,40.8515,-76.7099
U42099,Pennsylvania,Perry,43602,40.3978,-77.2663
U42101,Pennsylvania,Philadelphia,1517550,40.0094,-75.1333
U42103,Pennsylvania,Pike,46302,41.3259,-75.0315
U42105,Pennsylvania,Potter,18080,41.7482,-77.8947
U42107,Pennsylvania,Schuylkill,150336,40.7037,-76.2178
U42109,Pennsylvania,Snyder,37546,40.7553,-77.073
U42111,Pennsylvania,Somerset,80023,39.9813,-79.0285
U42113,Pennsylvania,Sullivan,6556,41.4398,-76.5115
U42115,Pennsylvania,Susquehanna,42238,41.8197,-75.801
U42117,Pennsylvania,Tioga,41373,41.7669,-77.2573
U42119,Pennsylvania,Union,41624,40.9622,-77.0555
U42121,Pennsylvania,Venango,57565,41.402,-79.7544
U42123,Pennsylvania,Warren,43863,41.8437,-79.3132
U42125,Pennsylvania,Washington,202897,40.2,-80.2521
U42127,Pennsylvania,Wayne,47722,41.6466,-75.2925
U42129,Pennsylvania,Westmoreland,369993,40.3111,-79.4667
U42131,Pennsylvania,Wyoming,28080,41.5251,-76.0088
U42133,Pennsylvania,York,381751,39.9218,-76.7284
U44001,Rhode Island,Bristol,50648,41.7053,-71.2851
U44003,Rhode Island,Kent,167090,41.6778,-71.5763
U44005,Rhode Island,Newport,85433,41.5027,-71.2841
U44007,Rhode Island,Providence,621602,41.8705,-71.5782
U44009,Rhode Island,Washington,123546,41.4012,-71.6176
U45001,South Carolina,Abbeville,26167,34.2138,-82.4605
U45003,South Carolina,Aiken,142552,33.5493,-81.6339
U45005,South Carolina,Allendale,11211,32.9798,-81.3634
U45007,South Carolina,Anderson,165740,34.5195,-82.6381
U45009,South Carolina,Bamberg,16658,33.203,-81.0532
U45011,South Carolina,Barnwell,23478,33.2607,-81.4338
U45013,South Carolina,Beaufort,120937,32.3581,-80.6893
U45015,South Carolina,Berkeley,142651,33.2077,-79.9537
U45017,South Carolina,Calhoun,15185,33.6748,-80.7803
U45019,South Carolina,Charleston,309969,32.8005,-79.9425
U45021,South Carolina,Cherokee,52537,35.0498,-81.6076
U45023,South Carolina,Chester,34068,34.6893,-81.1612
U45025,South Carolina,Chesterfield,42768,34.637,-80.1592
U45027,South Carolina,Clarendon,32502,33.6647,-80.2179
U45029,South Carolina,Colleton,38264,32.835,-80.6553
U45031,South Carolina,Darlington,67394,34.3322,-79.9621
U45033,South Carolina,Dillon,30722,34.3902,-79.375
U45035,South Carolina,Dorchester,96413,33.0822,-80.4047
U45037,South Carolina,Edgefield,24595,33.7765,-81.9682
U45039,South Carolina,Fairfield,23454,34.3957,-81.127
U45041,South Carolina,Florence,125761,34.0285,-79.7102
U45043,South Carolina,Georgetown,55797,33.4175,-79.3008
U45045,South Carolina,Greenville,379616,34.8926,-82.3721
U45047,South Carolina,Greenwood,66271,34.1558,-82.1279
U45049,South Carolina,Hampton,21386,32.7783,-81.1434
U45051,South Carolina,Horry,196629,33.9093,-78.9767
U45053,South Carolina,Jasper,20678,32.4306,-81.0216
U45055,South Carolina,Kershaw,52647,34.3384,-80.5909
U45057,South Carolina,Lancaster,61351,34.6868,-80.7037
U45059,South Carolina,Laurens,69567,34.4835,-82.0057
U45061,South Carolina,Lee,20119,34.1586,-80.2512
U45063,South Carolina,Lexington,216014,33.8926,-81.2729
U45065,South Carolina,McCormick,9958,33.8976,-82.3162
U45067,South Carolina,Marion,35466,34.0807,-79.3621
U45069,South Carolina,Marlboro,28818,34.6018,-79.6779
U45071,South Carolina,Newberry,36108,34.2897,-81.6001
U45073,South Carolina,Oconee,66215,34.7488,-83.0615
U45075,South Carolina,Orangeburg,91582,33.4361,-80.8029
U45077,South Carolina,Pickens,110757,34.8874,-82.7254
U45079,South Carolina,Richland,320677,34.0298,-80.8966
U45081,South Carolina,Saluda,19181,34.0053,-81.7279
U45083,South Carolina,Spartanburg,253791,34.9332,-81.9911
U45085,South Carolina,Sumter,104646,33.916,-80.3825
U45087,South Carolina,Union,29881,34.6905,-81.6158
U45089,South Carolina,Williamsburg,37217,33.6265,-79.7165
U45091,South Carolina,York,164614,34.9702,-81.1832
U46003,South Dakota,Aurora,3058,43.7247,-98.5776
U46005,South Dakota,Beadle,17023,44.4183,-98.2794
U46007,South Dakota,Bennett,3574,43.1848,-101.6764
U46009,South Dakota,Bon Homme,7260,42.986,-97.8856
U46011,South Dakota,Brookings,28220,44.3767,-96.7978
U46013,South Dakota,Brown,35460,45.5893,-98.3522
U46015,South Dakota,Brule,5364,43.7299,-99.0929
U46017,South Dakota,Buffalo,2032,44.0443,-99.204
U46019,South Dakota,Butte,9094,44.8964,-103.5018
U46021,South Dakota,Campbell,1782,45.7822,-100.028
U46023,South Dakota,Charles Mix,9350,43.2062,-98.5951
U46025,South Dakota,Clark,4143,44.8552,-97.7249
U46027,South Dakota,Clay,13537,42.913,-96.9798
U46029,South Dakota,Codington,25897,44.9663,-97.1988
U46031,South Dakota,Corson,4181,45.6983,-101.176
U46033,South Dakota,Custer,7275,43.6849,-103.4622
U46035,South Dakota,Davison,18741,43.6804,-98.1559
U46037,South Dakota,Day,6267,45.3623,-97.5937
U46039,South Dakota,Deuel,4498,44.7563,-96.6902
U46041,South Dakota,Dewey,5972,45.15,-100.8522
U46043,South Dakota,Douglas,3458,43.3915,-98.3584
U46045,South Dakota,Edmunds,4367,45.4117,-99.2054
U46047,South Dakota,Fall River,7453,43.2215,-103.5121
U46049,South Dakota,Faulk,2640,45.0655,-99.1536
U46051,South Dakota,Grant,7847,45.1726,-96.7723
U46053,South Dakota,Gregory,4792,43.1791,-99.2022
U46055,South Dakota,Haakon,2196,44.2843,-101.5918
U46057,South Dakota,Hamlin,5540,44.6806,-97.1786
U46059,South Dakota,Hand,3741,44.5467,-99.0046
U46061,South Dakota,Hanson,3139,43.6806,-97.7968
U46063,South Dakota,Harding,1353,45.5966,-103.4739
U46065,South Dakota,Hughes,16481,44.3923,-99.9858
U46067,South Dakota,Hutchinson,8075,43.3367,-97.7494
U46069,South Dakota,Hyde,1671,44.5373,-99.4921
U46071,South Dakota,Jackson,2930,43.6773,-101.6265
U46073,South Dakota,Jerauld,2295,44.0634,-98.6232
U46075,South Dakota,Jones,1193,43.952,-100.6861
U46077,South Dakota,Kingsbury,5815,44.363,-97.4993
U46079,South Dakota,Lake,11276,44.0285,-97.1232
U46081,South Dakota,Lawrence,21802,44.3537,-103.7965
U46083,South Dakota,Lincoln,24131,43.2794,-96.7223
U46085,South Dakota,Lyman,3895,43.8948,-99.8419
U46087,South Dakota,McCook,5832,43.6789,-97.362
U46089,South Dakota,McPherson,2904,45.7842,-99.2114
U46091,South Dakota,Marshall,4576,45.7371,-97.5809
U46093,South Dakota,Meade,24253,44.6068,-102.7159
U46095,South Dakota,Mellette,2083,43.5849,-100.7606
U46097,South Dakota,Miner,2884,44.0173,-97.6098
U46099,South Dakota,Minnehaha,148281,43.6675,-96.7957
U46101,South Dakota,Moody,6595,44.0124,-96.6761
U46103,South Dakota,Pennington,88565,44.0023,-102.8238
U46105,South Dakota,Perkins,3363,45.4834,-102.468
U46107,South Dakota,Potter,2693,45.0643,-99.9496
U46109,South Dakota,Roberts,10016,45.6234,-96.9476
U46111,South Dakota,Sanborn,2675,44.021,-98.0921
U46113,South Dakota,Shannon,12466,43.3419,-102.5595
U46115,South Dakota,Spink,7454,44.931,-98.3396
U46117,South Dakota,Stanley,2772,44.4155,-100.7492
U46119,South Dakota,Sully,1556,44.7223,-100.1314
U46121,South Dakota,Todd,9050,43.2082,-100.7172
U46123,South Dakota,Tripp,6430,43.3497,-99.8762
U46125,South Dakota,Turner,8849,43.3087,-97.1502
U46127,South Dakota,Union,12584,42.8311,-96.6508
U46129,South Dakota,Walworth,5974,45.4276,-100.0279
U46135,South Dakota,Yankton,21652,43.0066,-97.3883
U46137,South Dakota,Ziebach,2519,44.9817,-101.6692
U47001,Tennessee,Anderson,71330,36.1167,-84.1954
U47003,Tennessee,Bedford,37586,35.5137,-86.4583
U47005,Tennessee,Benton,16537,36.0693,-88.0712
U47007,Tennessee,Bledsoe,12367,35.5937,-85.206
U47009,Tennessee,Blount,105823,35.6882,-83.923
U47011,Tennessee,Bradley,87965,35.1539,-84.8594
U47013,Tennessee,Campbell,39854,36.4016,-84.1592
U47015,Tennessee,Cannon,12826,35.8084,-86.0624
U47017,Tennessee,Carroll,29475,35.9679,-88.4517
U47019,Tennessee,Carter,56742,36.2847,-82.1266
U47021,Tennessee,Cheatham,35912,36.2552,-87.1008
U47023,Tennessee,Chester,15540,35.4166,-88.6055
U47025,Tennessee,Claiborne,29862,36.5016,-83.6607
U47027,Tennessee,Clay,7976,36.5458,-85.5457
U47029,Tennessee,Cocke,33565,35.9162,-83.1192
U47031,Tennessee,Coffee,48014,35.4888,-86.0782
U47033,Tennessee,Crockett,14532,35.8113,-89.1353
U47035,Tennessee,Cumberland,46802,35.9524,-84.9948
U47037,Tennessee,Davidson,569891,36.1691,-86.7848
U47039,Tennessee,Decatur,11731,35.6034,-88.1074
U47041,Tennessee,Dekalb,17423,35.9822,-85.8336
U47043,Tennessee,Dickson,43156,36.1455,-87.3642
U47045,Tennessee,Dyer,37279,36.0542,-89.3983
U47047,Tennessee,Fayette,28806,35.197,-89.4138
U47049,Tennessee,Fentress,16625,36.3761,-84.9327
U47051,Tennessee,Franklin,39270,35.1559,-86.0992
U47053,Tennessee,Gibson,48152,35.9917,-88.9338
U47055,Tennessee,Giles,29447,35.2027,-87.0353
U47057,Tennessee,Grainger,20659,36.2775,-83.5095
U47059,Tennessee,Greene,62909,36.179,-82.8477
U47061,Tennessee,Grundy,14332,35.3873,-85.7222
U47063,Tennessee,Hamblen,58128,36.2184,-83.2661
U47065,Tennessee,Hamilton,307896,35.1592,-85.2023
U47067,Tennessee,Hancock,6786,36.5214,-83.2275
U47069,Tennessee,Hardeman,28105,35.2181,-88.989
U47071,Tennessee,Hardin,25578,35.2019,-88.1857
U47073,Tennessee,Hawkins,53563,36.4522,-82.9314
U47075,Tennessee,Haywood,19797,35.5867,-89.2825
U47077,Tennessee,Henderson,25522,35.654,-88.3877
U47079,Tennessee,Henry,31115,36.3254,-88.3004
U47081,Tennessee,Hickman,22295,35.8024,-87.4671
U47083,Tennessee,Houston,8088,36.2858,-87.7056
U47085,Tennessee,Humphreys,17929,36.0404,-87.7906
U47087,Tennessee,Jackson,10984,36.3542,-85.6742
U47089,Tennessee,Jefferson,44294,36.0485,-83.441
U47091,Tennessee,Johnson,17499,36.4532,-81.8612
U47093,Tennessee,Knox,382032,35.9927,-83.9377
U47095,Tennessee,Lake,7954,36.3339,-89.4855
U47097,Tennessee,Lauderdale,27101,35.763,-89.6277
U47099,Tennessee,Lawrence,39926,35.2205,-87.3965
U47101,Tennessee,Lewis,11367,35.5232,-87.497
U47103,Tennessee,Lincoln,31340,35.1425,-86.5934
U47105,Tennessee,Loudon,39086,35.7375,-84.3162
U47107,Tennessee,McMinn,49015,35.4245,-84.62
U47109,Tennessee,McNairy,24653,35.1756,-88.5647
U47111,Tennessee,Macon,20386,36.5378,-86.0012
U47113,Tennessee,Madison,91837,35.6061,-88.8334
U47115,Tennessee,Marion,27776,35.1334,-85.6184
U47117,Tennessee,Marshall,26767,35.4684,-86.7659
U47119,Tennessee,Maury,69498,35.6157,-87.0778
U47121,Tennessee,Meigs,11086,35.5034,-84.8239
U47123,Tennessee,Monroe,38961,35.4477,-84.2498
U47125,Tennessee,Montgomery,134768,36.5004,-87.3809
U47127,Tennessee,Moore,5740,35.2889,-86.3587
U47129,Tennessee,Morgan,19757,36.1387,-84.6393
U47131,Tennessee,Obion,32450,36.3582,-89.1502
U47133,Tennessee,Overton,20118,36.3449,-85.2831
U47135,Tennessee,Perry,7631,35.6598,-87.877
U47137,Tennessee,Pickett,4945,36.5594,-85.0757
U47139,Tennessee,Polk,16050,35.1094,-84.5411
U47141,Tennessee,Putnam,62315,36.1408,-85.4969
U47143,Tennessee,Rhea,28400,35.6006,-84.9496
U47145,Tennessee,Roane,51910,35.8475,-84.5239
U47147,Tennessee,Robertson,54433,36.5275,-86.8694
U47149,Tennessee,Rutherford,182023,35.8434,-86.4172
U47151,Tennessee,Scott,21127,36.4372,-84.4984
U47153,Tennessee,Sequatchie,11370,35.3723,-85.4103
U47155,Tennessee,Sevier,71170,35.7913,-83.522
U47157,Tennessee,Shelby,897472,35.1838,-89.8954
U47159,Tennessee,Smith,17712,36.2557,-85.9421
U47161,Tennessee,Stewart,12370,36.5118,-87.8515
U47163,Tennessee,Sullivan,153048,36.5102,-82.2994
U47165,Tennessee,Sumner,130449,36.47,-86.4585
U47167,Tennessee,Tipton,51271,35.5003,-89.7637
U47169,Tennessee,Trousdale,7259,36.393,-86.1567
U47171,Tennessee,Unicoi,17667,36.1002,-82.4182
U47173,Tennessee,Union,17808,36.2841,-83.8361
U47175,Tennessee,Van Buren,5508,35.6992,-85.4584
U47177,Tennessee,Warren,38276,35.6783,-85.7774
U47179,Tennessee,Washington,107198,36.2957,-82.495
U47181,Tennessee,Wayne,16842,35.2427,-87.8197
U47183,Tennessee,Weakley,34895,36.3035,-88.7208
U47185,Tennessee,White,23102,35.9271,-85.4558
U47187,Tennessee,Williamson,126638,35.895,-86.897
U47189,Tennessee,Wilson,88809,36.1485,-86.2902
U48001,Texas,Anderson,55109,31.8413,-95.6617
U48003,Texas,Andrews,13004,32.3123,-102.6402
U48005,Texas,Angelina,80130,31.252,-94.6111
U48007,Texas,Aransas,22497,28.1042,-96.978
U48009,Texas,Archer,8854,33.6163,-98.6873
U48011,Texas,Armstrong,2148,34.9642,-101.3566
U48013,Texas,Atascosa,38628,28.8943,-98.5282
U48015,Texas,Austin,23590,29.8919,-96.2702
U48017,Texas,Bailey,6594,34.0675,-102.8303
U48019,Texas,Bandera,17645,29.7557,-99.2607
U48021,Texas,Bastrop,57733,30.1031,-97.3119
U48023,Texas,Baylor,4093,33.6182,-99.1972
U48025,Texas,Bee,32359,28.4161,-97.7426
U48027,Texas,Bell,237974,31.0421,-97.4819
U48029,Texas,Bexar,1392931,29.4487,-98.5201
U48031,Texas,Blanco,8418,30.2656,-98.4
U48033,Texas,Borden,729,32.7441,-101.433
U48035,Texas,Bosque,17204,31.9008,-97.6376
U48037,Texas,Bowie,89306,33.4461,-94.4224
U48039,Texas,Brazoria,241767,29.1678,-95.4346
U48041,Texas,Brazos,152415,30.6567,-96.3024
U48043,Texas,Brewster,8866,29.809,-103.2525
U48045,Texas,Briscoe,1790,34.5252,-101.2059
U48047,Texas,Brooks,7976,27.035,-98.2153
U48049,Texas,Brown,37674,31.7641,-98.9985
U48051,Texas,Burleson,16470,30.4935,-96.6221
U48053,Texas,Burnet,34147,30.7896,-98.2012
U48055,Texas,Caldwell,32194,29.8404,-97.6311
U48057,Texas,Calhoun,20647,28.4454,-96.5833
U48059,Texas,Callahan,12905,32.2932,-99.3722
U48061,Texas,Cameron,335227,26.1029,-97.479
U48063,Texas,Camp,11549,32.9746,-94.9791
U48065,Texas,Carson,6516,35.4055,-101.3554
U48067,Texas,Cass,30438,33.0837,-94.3576
U48069,Texas,Castro,8285,34.5336,-102.2588
U48071,Texas,Chambers,26031,29.7039,-94.6689
U48073,Texas,Cherokee,46659,31.8439,-95.1565
U48075,Texas,Childress,7688,34.5293,-100.2083
U48077,Texas,Clay,11006,33.7859,-98.2129
U48079,Texas,Cochran,3730,33.6084,-102.8304
U48081,Texas,Coke,3864,31.8771,-100.6352
U48083,Texas,Coleman,9235,31.9142,-99.3466
U48085,Texas,Collin,491675,33.1939,-96.5782
U48087,Texas,Collingsworth,3206,34.9634,-100.2721
U48089,Texas,Colorado,20390,29.5959,-96.5084
U48091,Texas,Comal,78021,29.803,-98.2552
U48093,Texas,Comanche,14026,31.9516,-98.5496
U48095,Texas,Concho,3966,31.3189,-99.8636
U48097,Texas,Cooke,36363,33.6392,-97.2104
U48099,Texas,Coryell,74978,31.3912,-97.798
U48101,Texas,Cottle,1904,34.0919,-100.2764
U48103,Texas,Crane,3996,31.4228,-102.4878
U48105,Texas,Crockett,4099,30.7175,-101.4042
U48107,Texas,Crosby,7072,33.6091,-101.2987
U48109,Texas,Culberson,2975,31.4459,-104.5269
U48111,Texas,Dallam,6222,36.2864,-102.594
U48113,Texas,Dallas,2218899,32.767,-96.7784
U48115,Texas,Dawson,14985,32.7419,-101.9473
U48117,Texas,Deaf Smith,18561,34.9408,-102.6076
U48119,Texas,Delta,5327,33.3859,-95.6733
U48121,Texas,Denton,432976,33.205,-97.119
U48123,Texas,De Witt,20013,29.0823,-97.3617
U48125,Texas,Dickens,2762,33.6147,-100.7861
U48127,Texas,Dimmit,10248,28.4236,-99.7659
U48129,Texas,Donley,3828,34.955,-100.8158
U48131,Texas,Duval,13120,27.6811,-98.4974
U48133,Texas,Eastland,18297,32.3246,-98.8366
U48135,Texas,Ector,121123,31.8653,-102.5425
U48137,Texas,Edwards,2162,29.9859,-100.3074
U48139,Texas,Ellis,111360,32.3473,-96.7983
U48141,Texas,El Paso,679622,31.7664,-106.2414
U48143,Texas,Erath,33001,32.2381,-98.2224
U48145,Texas,Falls,18576,31.2519,-96.9341
U48147,Texas,Fannin,31242,33.5912,-96.105
U48149,Texas,Fayette,21804,29.8779,-96.9212
U48151,Texas,Fisher,4344,32.7405,-100.4031
U48153,Texas,Floyd,7771,34.0737,-101.3033
U48155,Texas,Foard,1622,33.9804,-99.7774
U48157,Texas,Fort Bend,354452,29.5266,-95.771
U48159,Texas,Franklin,9458,33.1758,-95.2191
U48161,Texas,Freestone,17867,31.7017,-96.1442
U48163,Texas,Frio,16252,28.8693,-99.1088
U48165,Texas,Gaines,14467,32.7439,-102.6316
U48167,Texas,Galveston,250158,29.2287,-94.8949
U48169,Texas,Garza,4872,33.1838,-101.3011
U48171,Texas,Gillespie,20814,30.3264,-98.9421
U48173,Texas,Glasscock,1406,31.8686,-101.529
U48175,Texas,Goliad,6928,28.6607,-97.4304
U48177,Texas,Gonzales,18628,29.4687,-97.4777
U48179,Texas,Gray,22744,35.4025,-100.8124
U48181,Texas,Grayson,110595,33.6245,-96.6757
U48183,Texas,Gregg,111379,32.4864,-94.8163
U48185,Texas,Grimes,23552,30.5432,-95.9881
U48187,Texas,Guadalupe,89023,29.5832,-97.949
U48189,Texas,Hale,36602,34.0684,-101.8229
U48191,Texas,Hall,3782,34.4532,-100.5763
U48193,Texas,Hamilton,8229,31.707,-98.1118
U48195,Texas,Hansford,5369,36.2728,-101.3569
U48197,Texas,Hardeman,4724,34.2899,-99.7457
U48199,Texas,Hardin,48073,30.3296,-94.3931
U48201,Texas,Harris,3400578,29.8573,-95.393
U48203,Texas,Harrison,62110,32.548,-94.3744
U48205,Texas,Hartley,5537,35.8402,-102.61
U48207,Texas,Haskell,6093,33.176,-99.7308
U48209,Texas,Hays,97589,30.0612,-98.0293
U48211,Texas,Hemphill,3351,35.8162,-100.2848
U48213,Texas,Henderson,73277,32.2116,-95.8534
U48215,Texas,Hidalgo,569463,26.3964,-98.181
U48217,Texas,Hill,32321,31.9822,-97.1299
U48219,Texas,Hockley,22716,33.6059,-102.3434
U48221,Texas,Hood,41100,32.4301,-97.8317
U48223,Texas,Hopkins,31960,33.149,-95.5652
U48225,Texas,Houston,23185,31.323,-95.4216
U48227,Texas,Howard,33627,32.3036,-101.4385
U48229,Texas,Hudspeth,3344,31.4509,-105.3775
U48231,Texas,Hunt,76596,33.1234,-96.0838
U48233,Texas,Hutchinson,23857,35.837,-101.3627
U48235,Texas,Irion,1771,31.3034,-100.9813
U48237,Texas,Jack,8763,33.2323,-98.1719
U48239,Texas,Jackson,14391,28.9598,-96.5891
U48241,Texas,Jasper,35604,30.7529,-94.0223
U48243,Texas,Jeff Davis,2207,30.6171,-104.1879
U48245,Texas,Jefferson,252051,29.854,-94.1493
U48247,Texas,Jim Hogg,5281,27.0412,-98.7001
U48249,Texas,Jim Wells,39326,27.7335,-98.0908
U48251,Texas,Johnson,126811,32.3795,-97.3648
U48253,Texas,Jones,20785,32.7437,-99.8744
U48255,Texas,Karnes,15446,28.9076,-97.8608
U48257,Texas,Kaufman,71313,32.5989,-96.2884
U48259,Texas,Kendall,23743,29.9445,-98.7111
U48261,Texas,Kenedy,414,26.8902,-97.5912
U48263,Texas,Kent,859,33.1848,-100.7697
U48265,Texas,Kerr,43653,30.0539,-99.352
U48267,Texas,Kimble,4468,30.4795,-99.7464
U48269,Texas,King,356,33.6142,-100.2505
U48271,Texas,Kinney,3379,29.3471,-100.4177
U48273,Texas,Kleberg,31549,27.4387,-97.6606
U48275,Texas,Knox,4253,33.6167,-99.7471
U48277,Texas,Lamar,48499,33.6673,-95.5703
U48279,Texas,Lamb,14709,34.0689,-102.348
U48281,Texas,Lampasas,17762,31.1967,-98.2409
U48283,Texas,La Salle,5866,28.3511,-99.0968
U48285,Texas,Lavaca,19210,29.3826,-96.9236
U48287,Texas,Lee,15657,30.3211,-96.9764
U48289,Texas,Leon,15335,31.3005,-95.9956
U48291,Texas,Liberty,70154,30.1622,-94.8227
U48293,Texas,Limestone,22051,31.5475,-96.5936
U48295,Texas,Lipscomb,3057,36.2802,-100.2727
