source,dest,data,model
17037,Mexico,0,0
17039,Canada,0,0
17039,Mexico,0,0
17041,Canada,0,0
17041,Mexico,0,0
17043,Canada,16,416
17043,Mexico,48,85
17045,Canada,0,0
17045,Mexico,0,0
17047,Canada,0,0
17047,Mexico,0,0
17049,Canada,0,0
17049,Mexico,0,0
17051,Canada,0,0
17051,Mexico,0,0
17053,Canada,0,0
17053,Mexico,0,0
17055,Canada,0,0
17055,Mexico,0,0
17057,Canada,0,0
17057,Mexico,0,0
17059,Canada,0,0
17059,Mexico,0,0
17061,Canada,0,0
17061,Mexico,0,0
17063,Canada,0,0
17063,Mexico,0,0
17065,Canada,0,0
17065,Mexico,0,0
17067,Canada,0,0
17067,Mexico,0,0
17069,Canada,0,0
17069,Mexico,0,0
17071,Canada,0,0
17071,Mexico,0,0
17073,Canada,0,0
17073,Mexico,0,0
17075,Canada,0,0
17075,Mexico,0,0
17077,Canada,0,0
17077,Mexico,0,0
17079,Canada,0,0
17079,Mexico,0,0
17081,Canada,0,0
17081,Mexico,0,0
17083,Canada,0,0
17083,Mexico,0,0
17085,Canada,0,0
17085,Mexico,0,0
17087,Canada,0,0
17087,Mexico,0,0
17089,Canada,5,71
17089,Mexico,6,4
17091,Canada,0,0
17091,Mexico,0,0
17093,Canada,0,0
17093,Mexico,0,0
17095,Canada,0,0
17095,Mexico,7,0
17097,Canada,16,204
17097,Mexico,0,22
17099,Canada,0,0
17099,Mexico,0,0
17101,Canada,0,0
17101,Mexico,0,0
17103,Canada,0,0
17103,Mexico,0,0
17105,Canada,0,0
17105,Mexico,0,0
17107,Canada,0,0
17107,Mexico,0,0
17109,Canada,0,0
17109,Mexico,0,0
17111,Canada,9,33
17111,Mexico,0,0
17113,Canada,0,0
17113,Mexico,0,0
17115,Canada,6,0
17115,Mexico,0,0
17117,Canada,0,0
17117,Mexico,0,0
17119,Canada,0,6
17119,Mexico,0,0
17121,Canada,0,0
17121,Mexico,0,0
17123,Canada,0,0
17123,Mexico,0,0
17125,Canada,0,0
17125,Mexico,0,0
17127,Canada,0,0
17127,Mexico,0,0
17129,Canada,0,0
17129,Mexico,0,0
17131,Canada,0,0
17131,Mexico,0,0
17133,Canada,0,0
17133,Mexico,0,0
17135,Canada,0,0
17135,Mexico,0,0
17137,Canada,0,0
17137,Mexico,0,0
17139,Canada,0,0
17139,Mexico,0,0
17141,Canada,0,0
17141,Mexico,0,0
17143,Canada,0,1
17143,Mexico,0,0
17145,Canada,0,0
17145,Mexico,6,0
17147,Canada,0,0
17147,Mexico,0,0
17149,Canada,0,0
17149,Mexico,0,0
17151,Canada,0,0
17151,Mexico,0,0
17153,Canada,0,0
17153,Mexico,0,0
17155,Canada,2,0
17155,Mexico,0,0
17157,Canada,0,0
17157,Mexico,0,0
17159,Canada,0,0
17159,Mexico,0,0
17161,Canada,0,1
17161,Mexico,0,0
17163,Canada,0,4
17163,Mexico,0,0
17165,Canada,0,0
17165,Mexico,0,0
17167,Canada,0,0
17167,Mexico,0,0
17169,Canada,0,0
17169,Mexico,0,0
17171,Canada,0,0
17171,Mexico,0,0
17173,Canada,0,0
17173,Mexico,0,0
17175,Canada,0,0
17175,Mexico,0,0
17177,Canada,0,0
17177,Mexico,0,0
17179,Canada,0,1
17179,Mexico,0,0
17181,Canada,0,0
17181,Mexico,0,0
17183,Canada,0,0
17183,Mexico,0,0
17185,Canada,0,0
17185,Mexico,0,0
17187,Canada,0,0
17187,Mexico,0,0
17189,Canada,0,0
17189,Mexico,0,0
17191,Canada,0,0
17191,Mexico,0,0
17193,Canada,0,0
17193,Mexico,0,0
17195,Canada,0,0
17195,Mexico,7,0
17197,Canada,36,145
17197,Mexico,0,23
17199,Canada,0,0
17199,Mexico,0,0
17201,Canada,0,6
17201,Mexico,0,0
17203,Canada,0,0
17203,Mexico,0,0
18001,Canada,0,0
18001,Mexico,0,0
18003,Canada,25,17
18003,Mexico,4,0
18005,Canada,0,0
18005,Mexico,0,0
18007,Canada,0,0
18007,Mexico,0,0
18009,Canada,0,0
18009,Mexico,0,0
18011,Canada,0,0
18011,Mexico,0,0
18013,Canada,0,0
18013,Mexico,0,0
18015,Canada,0,0
18015,Mexico,0,0
18017,Canada,0,0
18017,Mexico,0,0
18019,Canada,10,0
18019,Mexico,0,0
18021,Canada,0,0
18021,Mexico,0,0
18023,Canada,0,0
18023,Mexico,0,0
18025,Canada,0,0
18025,Mexico,0,0
18027,Canada,0,0
18027,Mexico,0,0
18029,Canada,0,0
18029,Mexico,0,0
18031,Canada,6,0
18031,Mexico,0,0
18033,Canada,0,1
18033,Mexico,0,0
18035,Canada,0,2
18035,Mexico,0,0
18037,Canada,0,0
18037,Mexico,0,0
18039,Canada,0,3
18039,Mexico,14,0
18041,Canada,0,0
18041,Mexico,0,0
18043,Canada,0,0
18043,Mexico,0,0
18045,Canada,0,0
18045,Mexico,0,0
18047,Canada,0,0
18047,Mexico,0,0
18049,Canada,0,0
18049,Mexico,0,0
18051,Canada,0,0
18051,Mexico,0,0
18053,Canada,0,0
18053,Mexico,0,0
18055,Canada,0,0
18055,Mexico,0,0
18057,Canada,0,18
18057,Mexico,0,0
18059,Canada,0,0
18059,Mexico,0,0
18061,Canada,0,0
18061,Mexico,0,0
18063,Canada,0,2
18063,Mexico,0,0
18065,Canada,0,0
18065,Mexico,0,0
18067,Canada,0,0
18067,Mexico,0,0
18069,Canada,0,0
18069,Mexico,0,0
18071,Canada,0,0
18071,Mexico,0,0
18073,Canada,0,0
18073,Mexico,0,0
18075,Canada,0,0
18075,Mexico,0,0
18077,Canada,0,0
18077,Mexico,0,0
18079,Canada,0,0
18079,Mexico,0,0
18081,Canada,0,3
18081,Mexico,0,0
18083,Canada,0,0
18083,Mexico,0,0
18085,Canada,12,0
18085,Mexico,0,0
18087,Canada,0,0
18087,Mexico,0,0
18089,Canada,16,68
18089,Mexico,0,1
18091,Canada,0,2
18091,Mexico,0,0
18093,Canada,0,0
18093,Mexico,0,0
18095,Canada,0,3
18095,Mexico,0,0
18097,Canada,14,89
18097,Mexico,48,11
18099,Canada,0,0
18099,Mexico,0,0
18101,Canada,0,0
18101,Mexico,0,0
18103,Canada,0,0
18103,Mexico,0,0
18105,Canada,0,0
18105,Mexico,14,0
18107,Canada,0,0
18107,Mexico,0,0
18109,Canada,0,0
18109,Mexico,0,0
18111,Canada,0,0
18111,Mexico,0,0
18113,Canada,0,0
18113,Mexico,0,0
18115,Canada,0,0
18115,Mexico,0,0
18117,Canada,0,0
18117,Mexico,0,0
18119,Canada,0,0
18119,Mexico,0,0
18121,Canada,5,0
18121,Mexico,0,0
18123,Canada,0,0
18123,Mexico,0,0
18125,Canada,0,0
18125,Mexico,0,0
18127,Canada,0,9
18127,Mexico,0,0
18129,Canada,0,0
18129,Mexico,0,0
18131,Canada,0,0
18131,Mexico,0,0
18133,Canada,7,0
18133,Mexico,0,0
18135,Canada,0,0
18135,Mexico,0,0
18137,Canada,0,0
18137,Mexico,0,0
18139,Canada,0,0
18139,Mexico,0,0
18141,Canada,0,15
18141,Mexico,8,0
18143,Canada,0,0
18143,Mexico,0,0
18145,Canada,0,0
18145,Mexico,0,0
18147,Canada,0,0
18147,Mexico,0,0
18149,Canada,0,0
18149,Mexico,0,0
18151,Canada,0,1
18151,Mexico,0,0
18153,Canada,0,0
18153,Mexico,0,0
18155,Canada,0,0
18155,Mexico,0,0
18157,Canada,0,0
18157,Mexico,0,0
18159,Canada,0,0
18159,Mexico,0,0
18161,Canada,0,0
18161,Mexico,0,0
18163,Canada,0,0
18163,Mexico,0,0
18165,Canada,1,0
18165,Mexico,0,0
18167,Canada,5,0
18167,Mexico,0,0
18169,Canada,0,0
18169,Mexico,0,0
18171,Canada,0,0
18171,Mexico,0,0
18173,Canada,0,0
18173,Mexico,0,0
18175,Canada,0,0
18175,Mexico,0,0
18177,Canada,0,0
18177,Mexico,0,0
18179,Canada,5,0
18179,Mexico,0,0
18181,Canada,0,0
18181,Mexico,0,0
18183,Canada,0,0
18183,Mexico,0,0
19001,Canada,0,0
19001,Mexico,0,0
19003,Canada,0,0
19003,Mexico,0,0
19005,Canada,0,0
19005,Mexico,0,0
19007,Canada,0,0
19007,Mexico,0,0
19009,Canada,0,0
19009,Mexico,0,0
19011,Canada,0,0
19011,Mexico,0,0
19013,Canada,0,0
19013,Mexico,0,0
19015,Canada,0,0
19015,Mexico,0,0
19017,Canada,0,0
19017,Mexico,0,0
19019,Canada,0,0
19019,Mexico,0,0
19021,Canada,0,0
19021,Mexico,0,0
19023,Canada,0,0
19023,Mexico,0,0
19025,Canada,0,0
19025,Mexico,0,0
19027,Canada,0,0
19027,Mexico,0,0
19029,Canada,0,0
19029,Mexico,0,0
19031,Canada,0,0
19031,Mexico,0,0
19033,Canada,0,0
19033,Mexico,0,0
19035,Canada,0,0
19035,Mexico,0,0
19037,Canada,0,0
19037,Mexico,0,0
19039,Canada,0,0
19039,Mexico,0,0
19041,Canada,0,0
19041,Mexico,0,0
19043,Canada,0,0
19043,Mexico,0,0
19045,Canada,0,0
19045,Mexico,0,0
19047,Canada,0,0
19047,Mexico,0,0
19049,Canada,5,0
19049,Mexico,0,0
19051,Canada,0,0
19051,Mexico,0,0
19053,Canada,0,0
19053,Mexico,0,0
19055,Canada,0,0
19055,Mexico,0,0
19057,Canada,0,0
19057,Mexico,0,0
19059,Canada,0,0
19059,Mexico,0,0
19061,Canada,0,0
19061,Mexico,0,0
19063,Canada,0,0
19063,Mexico,0,0
19065,Canada,0,0
19065,Mexico,0,0
19067,Canada,0,0
19067,Mexico,0,0
19069,Canada,0,0
19069,Mexico,0,0
19071,Canada,0,0
19071,Mexico,0,0
19073,Canada,0,0
19073,Mexico,0,0
19075,Canada,0,0
19075,Mexico,0,0
19077,Canada,0,0
19077,Mexico,0,0
19079,Canada,0,0
19079,Mexico,0,0
19081,Canada,0,0
19081,Mexico,0,0
19083,Canada,0,0
19083,Mexico,0,0
19085,Canada,0,0
19085,Mexico,0,0
19087,Canada,0,0
19087,Mexico,0,0
19089,Canada,0,0
19089,Mexico,0,0
19091,Canada,0,0
19091,Mexico,0,0
19093,Canada,0,0
19093,Mexico,0,0
19095,Canada,0,0
19095,Mexico,0,0
19097,Canada,0,0
19097,Mexico,0,0
19099,Canada,0,0
19099,Mexico,0,0
19101,Canada,0,0
19101,Mexico,0,0
19103,Canada,0,0
19103,Mexico,0,0
19105,Canada,0,0
19105,Mexico,0,0
19107,Canada,0,0
19107,Mexico,0,0
19109,Canada,0,0
19109,Mexico,0,0
19111,Canada,0,0
19111,Mexico,0,0
19113,Canada,0,0
19113,Mexico,0,0
19115,Canada,2,0
19115,Mexico,0,0
19117,Canada,0,0
19117,Mexico,0,0
19119,Canada,0,0
19119,Mexico,0,0
19121,Canada,0,0
19121,Mexico,0,0
19123,Canada,0,0
19123,Mexico,0,0
19125,Canada,0,0
19125,Mexico,0,0
19127,Canada,0,0
19127,Mexico,0,0
19129,Canada,0,0
19129,Mexico,0,0
19131,Canada,0,0
19131,Mexico,0,0
19133,Canada,0,0
19133,Mexico,0,0
19135,Canada,0,0
19135,Mexico,0,0
19137,Canada,0,0
19137,Mexico,0,0
19139,Canada,0,0
19139,Mexico,0,0
19141,Canada,0,0
19141,Mexico,0,0
19143,Canada,0,0
19143,Mexico,0,0
19145,Canada,0,0
19145,Mexico,0,0
19147,Canada,0,0
19147,Mexico,0,0
19149,Canada,0,0
19149,Mexico,0,0
19151,Canada,0,0
19151,Mexico,0,0
19153,Canada,6,1
19153,Mexico,0,0
19155,Canada,0,0
19155,Mexico,0,0
19157,Canada,0,0
19157,Mexico,0,0
19159,Canada,0,0
19159,Mexico,0,0
19161,Canada,0,0
19161,Mexico,0,0
19163,Canada,0,1
19163,Mexico,0,0
19165,Canada,0,0
19165,Mexico,0,0
19167,Canada,0,0
19167,Mexico,0,0
19169,Canada,0,0
19169,Mexico,0,0
19171,Canada,0,0
19171,Mexico,0,0
19173,Canada,0,0
19173,Mexico,0,0
19175,Canada,0,0
19175,Mexico,0,0
19177,Canada,0,0
19177,Mexico,0,0
19179,Canada,0,0
19179,Mexico,0,0
19181,Canada,0,0
19181,Mexico,0,0
19183,Canada,0,0
19183,Mexico,0,0
19185,Canada,0,0
19185,Mexico,0,0
19187,Canada,0,0
19187,Mexico,0,0
19189,Canada,0,0
19189,Mexico,0,0
19191,Canada,0,0
19191,Mexico,0,0
19193,Canada,0,0
19193,Mexico,0,0
19195,Canada,0,0
19195,Mexico,0,0
19197,Canada,0,0
19197,Mexico,0,0
20001,Canada,0,0
20001,Mexico,0,0
20003,Canada,0,0
20003,Mexico,0,0
20005,Canada,0,0
20005,Mexico,0,0
20007,Canada,0,0
20007,Mexico,0,0
20009,Canada,0,0
20009,Mexico,0,0
20011,Canada,0,0
20011,Mexico,0,0
20013,Canada,0,0
20013,Mexico,0,0
20015,Canada,0,0
20015,Mexico,0,0
20017,Canada,0,0
20017,Mexico,0,0
20019,Canada,0,0
20019,Mexico,0,0
20021,Canada,0,0
20021,Mexico,0,0
20023,Canada,0,0
20023,Mexico,0,0
20025,Canada,0,0
20025,Mexico,0,0
20027,Canada,0,0
20027,Mexico,0,0
20029,Canada,0,0
20029,Mexico,0,0
20031,Canada,0,0
20031,Mexico,0,0
20033,Canada,0,0
20033,Mexico,0,0
20035,Canada,0,0
20035,Mexico,0,0
20037,Canada,0,0
20037,Mexico,0,0
20039,Canada,0,0
20039,Mexico,0,0
20041,Canada,0,0
20041,Mexico,0,0
20043,Canada,0,0
20043,Mexico,0,0
20045,Canada,0,0
20045,Mexico,0,0
20047,Canada,0,0
20047,Mexico,0,0
20049,Canada,0,0
20049,Mexico,0,0
20051,Canada,0,0
20051,Mexico,0,0
20053,Canada,0,0
20053,Mexico,0,0
20055,Canada,0,0
20055,Mexico,4,0
20057,Canada,0,0
20057,Mexico,11,0
20059,Canada,0,0
20059,Mexico,0,0
20061,Canada,0,0
20061,Mexico,0,0
20063,Canada,0,0
20063,Mexico,0,0
20065,Canada,0,0
20065,Mexico,0,0
20067,Canada,0,0
20067,Mexico,0,0
20069,Canada,0,0
20069,Mexico,0,0
20071,Canada,0,0
20071,Mexico,0,0
20073,Canada,0,0
20073,Mexico,0,0
20075,Canada,0,0
20075,Mexico,0,0
20077,Canada,0,0
20077,Mexico,0,0
20079,Canada,0,0
20079,Mexico,0,0
20081,Canada,0,0
20081,Mexico,0,0
20083,Canada,0,0
20083,Mexico,0,0
20085,Canada,0,0
20085,Mexico,0,0
20087,Canada,0,0
20087,Mexico,0,0
20089,Canada,0,0
20089,Mexico,0,0
20091,Canada,0,18
20091,Mexico,8,13
20093,Canada,0,0
20093,Mexico,0,0
20095,Canada,0,0
20095,Mexico,0,0
20097,Canada,0,0
20097,Mexico,0,0
20099,Canada,8,0
20099,Mexico,0,0
20101,Canada,0,0
20101,Mexico,0,0
20103,Canada,0,0
20103,Mexico,0,0
20105,Canada,0,0
20105,Mexico,0,0
20107,Canada,0,0
20107,Mexico,0,0
20109,Canada,0,0
20109,Mexico,0,0
20111,Canada,0,0
20111,Mexico,0,0
20113,Canada,0,0
20113,Mexico,0,0
20115,Canada,0,0
20115,Mexico,0,0
20117,Canada,0,0
20117,Mexico,0,0
20119,Canada,0,0
20119,Mexico,0,0
20121,Canada,0,0
20121,Mexico,0,0
20123,Canada,0,0
20123,Mexico,0,0
20125,Canada,0,0
20125,Mexico,0,0
20127,Canada,0,0
20127,Mexico,0,0
20129,Canada,0,0
20129,Mexico,0,0
20131,Canada,0,0
20131,Mexico,0,0
20133,Canada,0,0
20133,Mexico,0,0
20135,Canada,0,0
20135,Mexico,0,0
20137,Canada,0,0
20137,Mexico,0,0
20139,Canada,0,0
20139,Mexico,0,0
20141,Canada,0,0
20141,Mexico,0,0
20143,Canada,0,0
20143,Mexico,0,0
20145,Canada,0,0
20145,Mexico,0,0
20147,Canada,0,0
20147,Mexico,0,0
20149,Canada,0,0
20149,Mexico,0,0
20151,Canada,0,0
20151,Mexico,0,0
20153,Canada,0,0
20153,Mexico,0,0
20155,Canada,0,0
20155,Mexico,0,0
20157,Canada,0,0
20157,Mexico,0,0
20159,Canada,0,0
20159,Mexico,0,0
20161,Canada,0,0
20161,Mexico,0,0
20163,Canada,0,0
20163,Mexico,0,0
20165,Canada,0,0
20165,Mexico,0,0
20167,Canada,0,0
20167,Mexico,0,0
20169,Canada,0,0
20169,Mexico,0,0
20171,Canada,0,0
20171,Mexico,0,0
20173,Canada,10,0
20173,Mexico,7,1
20175,Canada,0,0
20175,Mexico,5,0
20177,Canada,0,0
20177,Mexico,0,0
20179,Canada,0,0
20179,Mexico,0,0
20181,Canada,0,0
20181,Mexico,0,0
20183,Canada,0,0
20183,Mexico,0,0
20185,Canada,0,0
20185,Mexico,0,0
20187,Canada,0,0
20187,Mexico,0,0
20189,Canada,0,0
20189,Mexico,0,0
20191,Canada,0,0
20191,Mexico,0,0
20193,Canada,0,0
20193,Mexico,0,0
20195,Canada,0,0
20195,Mexico,0,0
20197,Canada,0,0
20197,Mexico,0,0
20199,Canada,0,0
20199,Mexico,0,0
20201,Canada,0,0
20201,Mexico,0,0
20203,Canada,0,0
20203,Mexico,2,0
20205,Canada,0,0
20205,Mexico,0,0
20207,Canada,0,0
20207,Mexico,0,0
20209,Canada,0,1
20209,Mexico,17,0
21001,Canada,0,0
21001,Mexico,0,0
21003,Canada,0,0
21003,Mexico,0,0
21005,Canada,0,0
21005,Mexico,0,0
21007,Canada,0,0
21007,Mexico,0,0
21009,Canada,0,0
21009,Mexico,0,0
21011,Canada,0,0
21011,Mexico,0,0
21013,Canada,0,0
21013,Mexico,0,0
21015,Canada,0,1
21015,Mexico,0,0
21017,Canada,0,0
21017,Mexico,0,0
21019,Canada,0,0
21019,Mexico,0,0
21021,Canada,0,0
21021,Mexico,0,0
21023,Canada,0,0
21023,Mexico,0,0
21025,Canada,0,0
21025,Mexico,0,0
21027,Canada,0,0
21027,Mexico,0,0
21029,Canada,0,0
21029,Mexico,0,0
21031,Canada,0,0
21031,Mexico,0,0
21033,Canada,0,0
21033,Mexico,0,0
21035,Canada,0,0
21035,Mexico,0,0
21037,Canada,0,2
21037,Mexico,0,0
21039,Canada,0,0
21039,Mexico,0,0
21041,Canada,0,0
21041,Mexico,0,0
21043,Canada,0,0
21043,Mexico,0,0
21045,Canada,0,0
21045,Mexico,0,0
21047,Canada,0,0
21047,Mexico,0,0
21049,Canada,0,0
21049,Mexico,0,0
21051,Canada,0,0
21051,Mexico,0,0
21053,Canada,0,0
21053,Mexico,0,0
21055,Canada,0,0
21055,Mexico,0,0
21057,Canada,0,0
21057,Mexico,0,0
21059,Canada,0,0
21059,Mexico,0,0
21061,Canada,2,0
21061,Mexico,0,0
21063,Canada,0,0
21063,Mexico,0,0
21065,Canada,0,0
21065,Mexico,0,0
21067,Canada,0,2
21067,Mexico,0,0
21069,Canada,0,0
21069,Mexico,0,0
21071,Canada,0,0
21071,Mexico,0,0
21073,Canada,0,0
21073,Mexico,0,0
21075,Canada,0,0
21075,Mexico,0,0
21077,Canada,2,0
21077,Mexico,0,0
21079,Canada,0,0
21079,Mexico,0,0
21081,Canada,0,0
21081,Mexico,0,0
21083,Canada,0,0
21083,Mexico,0,0
21085,Canada,0,0
21085,Mexico,0,0
21087,Canada,0,0
21087,Mexico,0,0
21089,Canada,0,0
21089,Mexico,0,0
21091,Canada,0,0
21091,Mexico,0,0
21093,Canada,0,0
21093,Mexico,0,0
21095,Canada,0,0
21095,Mexico,0,0
21097,Canada,0,0
21097,Mexico,0,0
21099,Canada,0,0
21099,Mexico,3,0
21101,Canada,0,0
21101,Mexico,0,0
21103,Canada,0,0
21103,Mexico,0,0
21105,Canada,0,0
21105,Mexico,0,0
21107,Canada,0,0
21107,Mexico,0,0
21109,Canada,0,0
21109,Mexico,0,0
21111,Canada,17,16
21111,Mexico,3,0
21113,Canada,0,0
21113,Mexico,0,0
21115,Canada,0,0
21115,Mexico,0,0
21117,Canada,0,10
21117,Mexico,0,0
21119,Canada,0,0
21119,Mexico,0,0
21121,Canada,0,0
21121,Mexico,0,0
21123,Canada,0,0
21123,Mexico,0,0
21125,Canada,0,0
21125,Mexico,0,0
21127,Canada,0,0
21127,Mexico,0,0
21129,Canada,0,0
21129,Mexico,0,0
21131,Canada,0,0
21131,Mexico,0,0
21133,Canada,0,0
21133,Mexico,0,0
21135,Canada,0,0
21135,Mexico,0,0
21137,Canada,0,0
21137,Mexico,0,0
21139,Canada,0,0
21139,Mexico,0,0
21141,Canada,0,0
21141,Mexico,0,0
21143,Canada,0,0
21143,Mexico,0,0
21145,Canada,0,0
21145,Mexico,0,0
21147,Canada,0,0
21147,Mexico,0,0
21149,Canada,0,0
21149,Mexico,0,0
21151,Canada,0,0
21151,Mexico,0,0
21153,Canada,0,0
21153,Mexico,0,0
21155,Canada,0,0
21155,Mexico,0,0
21157,Canada,6,0
21157,Mexico,0,0
21159,Canada,0,0
21159,Mexico,0,0
21161,Canada,0,0
21161,Mexico,0,0
21163,Canada,0,0
21163,Mexico,0,0
21165,Canada,0,0
21165,Mexico,0,0
21167,Canada,0,0
21167,Mexico,0,0
21169,Canada,0,0
21169,Mexico,0,0
21171,Canada,0,0
21171,Mexico,0,0
21173,Canada,0,0
21173,Mexico,7,0
21175,Canada,0,0
21175,Mexico,0,0
21177,Canada,0,0
21177,Mexico,0,0
21179,Canada,0,0
21179,Mexico,0,0
21181,Canada,0,0
21181,Mexico,0,0
21183,Canada,0,0
21183,Mexico,0,0
21185,Canada,0,0
21185,Mexico,0,0
21187,Canada,0,0
21187,Mexico,0,0
21189,Canada,0,0
21189,Mexico,0,0
21191,Canada,0,0
21191,Mexico,0,0
21193,Canada,0,0
21193,Mexico,0,0
21195,Canada,0,0
21195,Mexico,0,0
21197,Canada,0,0
21197,Mexico,0,0
21199,Canada,0,0
21199,Mexico,0,0
21201,Canada,0,0
21201,Mexico,0,0
21203,Canada,0,0
21203,Mexico,0,0
21205,Canada,0,0
21205,Mexico,0,0
21207,Canada,0,0
21207,Mexico,4,0
21209,Canada,0,0
21209,Mexico,0,0
21211,Canada,0,0
21211,Mexico,0,0
21213,Canada,0,0
21213,Mexico,0,0
21215,Canada,0,0
21215,Mexico,0,0
21217,Canada,0,0
21217,Mexico,0,0
21219,Canada,0,0
21219,Mexico,0,0
21221,Canada,0,0
21221,Mexico,0,0
21223,Canada,0,0
21223,Mexico,0,0
21225,Canada,0,0
21225,Mexico,0,0
21227,Canada,0,0
21227,Mexico,0,0
21229,Canada,0,0
21229,Mexico,0,0
21231,Canada,6,0
21231,Mexico,0,0
21233,Canada,0,0
21233,Mexico,0,0
21235,Canada,0,0
21235,Mexico,0,0
21237,Canada,0,0
21237,Mexico,0,0
21239,Canada,0,0
21239,Mexico,18,0
22001,Canada,0,0
22001,Mexico,0,0
22003,Canada,0,0
22003,Mexico,0,0
22005,Canada,0,0
22005,Mexico,0,0
22007,Canada,0,0
22007,Mexico,15,0
22009,Canada,0,0
22009,Mexico,0,0
22011,Canada,0,0
22011,Mexico,0,0
22013,Canada,0,0
22013,Mexico,0,0
22015,Canada,0,0
22015,Mexico,0,0
22017,Canada,0,0
22017,Mexico,0,5
22019,Canada,7,0
22019,Mexico,0,0
22021,Canada,0,0
22021,Mexico,0,0
22023,Canada,0,0
22023,Mexico,0,0
22025,Canada,0,0
22025,Mexico,0,0
22027,Canada,0,0
22027,Mexico,0,0
22029,Canada,0,0
22029,Mexico,0,0
22031,Canada,0,0
22031,Mexico,0,0
22033,Canada,13,0
22033,Mexico,8,10
22035,Canada,0,0
22035,Mexico,0,0
22037,Canada,0,0
22037,Mexico,0,0
22039,Canada,0,0
22039,Mexico,8,0
22041,Canada,0,0
22041,Mexico,0,0
22043,Canada,0,0
22043,Mexico,0,0
22045,Canada,0,0
22045,Mexico,0,0
22047,Canada,0,0
22047,Mexico,0,0
22049,Canada,0,0
22049,Mexico,0,0
22051,Canada,19,2
22051,Mexico,5,85
22053,Canada,0,0
22053,Mexico,0,0
22055,Canada,0,0
22055,Mexico,5,3
22057,Canada,0,0
22057,Mexico,7,0
22059,Canada,0,0
22059,Mexico,7,0
22061,Canada,0,0
22061,Mexico,0,0
22063,Canada,0,0
22063,Mexico,0,0
22065,Canada,0,0
22065,Mexico,0,0
22067,Canada,0,0
22067,Mexico,8,0
22069,Canada,0,0
22069,Mexico,0,0
22071,Canada,6,1
22071,Mexico,0,27
22073,Canada,0,0
22073,Mexico,0,0
22075,Canada,0,0
22075,Mexico,0,0
22077,Canada,0,0
22077,Mexico,0,0
22079,Canada,0,0
22079,Mexico,0,0
22081,Canada,0,0
22081,Mexico,0,0
22083,Canada,0,0
22083,Mexico,0,0
22085,Canada,0,0
22085,Mexico,5,0
22087,Canada,0,0
22087,Mexico,0,0
22089,Canada,0,0
22089,Mexico,0,0
22091,Canada,0,0
22091,Mexico,0,0
22093,Canada,0,0
22093,Mexico,0,0
22095,Canada,0,0
22095,Mexico,0,0
22097,Canada,0,0
22097,Mexico,0,0
22099,Canada,0,0
22099,Mexico,7,0
22101,Canada,0,0
22101,Mexico,0,0
22103,Canada,0,0
22103,Mexico,0,4
22105,Canada,8,0
22105,Mexico,1,0
22107,Canada,0,0
22107,Mexico,0,0
22109,Canada,0,0
22109,Mexico,18,0
22111,Canada,0,0
22111,Mexico,2,0
22113,Canada,16,0
22113,Mexico,0,0
22115,Canada,0,0
22115,Mexico,0,0
22117,Canada,0,0
22117,Mexico,6,0
22119,Canada,5,0
22119,Mexico,0,0
22121,Canada,0,0
22121,Mexico,0,0
22123,Canada,0,0
22123,Mexico,0,0
22125,Canada,0,0
22125,Mexico,0,0
22127,Canada,0,0
22127,Mexico,0,0
23001,Canada,0,100
23001,Mexico,0,0
23003,Canada,73,1023
23003,Mexico,0,0
23005,Canada,21,134
23005,Mexico,0,0
23007,Canada,0,137
23007,Mexico,0,0
23009,Canada,0,83
23009,Mexico,0,0
23011,Canada,0,205
23011,Mexico,0,0
23013,Canada,16,3
23013,Mexico,0,0
23015,Canada,6,4
23015,Mexico,0,0
23017,Canada,0,125
23017,Mexico,0,0
23019,Canada,8,968
23019,Mexico,0,0
23021,Canada,0,68
23021,Mexico,0,0
23023,Canada,0,4
23023,Mexico,0,0
23025,Canada,3,3168
23025,Mexico,0,0
23027,Canada,0,43
23027,Mexico,0,0
23029,Canada,32,600
23029,Mexico,0,0
23031,Canada,0,144
23031,Mexico,0,0
24001,Canada,0,0
24001,Mexico,0,0
24003,Canada,0,98
24003,Mexico,0,12
24005,Canada,15,302
24005,Mexico,0,66
24009,Canada,0,1
24009,Mexico,0,0
24011,Canada,0,0
24011,Mexico,0,0
24013,Canada,0,9
24013,Mexico,0,0
24015,Canada,0,1
24015,Mexico,0,0
24017,Canada,0,4
24017,Mexico,0,0
24019,Canada,0,0
24019,Mexico,0,0
24021,Canada,0,14
24021,Mexico,0,0
24023,Canada,0,0
24023,Mexico,0,0
24025,Canada,15,20
24025,Mexico,0,0
24027,Canada,0,33
24027,Mexico,7,0
24029,Canada,0,0
24029,Mexico,5,0
24031,Canada,27,349
24031,Mexico,8,87
24033,Canada,0,386
24033,Mexico,26,110
24035,Canada,0,0
24035,Mexico,0,0
24037,Canada,6,0
24037,Mexico,16,0
24039,Canada,0,0
24039,Mexico,0,0
24041,Canada,0,0
24041,Mexico,0,0
24043,Canada,0,1
24043,Mexico,0,0
24045,Canada,0,0
24045,Mexico,0,0
24047,Canada,0,0
24047,Mexico,0,0
24510,Canada,0,131
24510,Mexico,0,17
25001,Canada,7,8
25001,Mexico,0,0
25003,Canada,2,1
25003,Mexico,0,0
25005,Canada,0,247
25005,Mexico,0,11
25007,Canada,0,0
25007,Mexico,16,0
25009,Canada,6,673
